,p value
NDUFAF7,0.509648558
PARL,0.859138523
ETNK1,0.53799696
TNFRSF19,0.998391438
NOP10,0.576334177
BATF3,0.982265924
ELAC1,0.061666072
DHTKD1,0.885175822
FEM1A,0.070905247
PIP4P2,0.022539114
CDCA7L,0.981116325
IL17RB,0.528393674
RBM38,0.825012394
ZNF823,0.042023688
ENOSF1,0.249929399
HAUS7,0.782237536
GALNT10,0.45307076
CNOT11,0.798597729
FOXRED1,0.766616741
CDV3,0.885155973
NAGK,0.558822628
SUPT20H,0.5878979
UBE2Q1,0.715331088
MED29,0.282279996
BMP2K,0.560524458
VEZT,0.208348292
OTUD5,0.76900924
ZCCHC8,0.257072289
RNPC3,0.854973507
DDX60,0.785026059
CDKN2AIP,0.249315574
CARMIL1,0.569865013
KIF21A,0.14142724
ANKRD10,0.275304218
ZNF280C,0.40627081
VPS50,0.495175057
OTUB1,0.774325166
TASP1,0.554933262
DOCK10,0.115996032
STAP2,0.763744925
TRMT1,0.464010474
TTC27,0.337901511
THUMPD1,0.283031452
POMGNT1,0.849647966
ZDHHC7,0.685585983
AMBRA1,0.072388633
SMPD4,0.225530123
ZNF407,0.543497242
PNRC2,0.790907138
SLC39A4,0.329840665
LRRC40,0.235569484
G2E3,0.656037908
TBC1D22B,0.643654338
KRBOX4,0.028694048
DEPDC1,0.638472433
CHD7,0.899732876
BTBD2,0.87270744
OSGEP,0.945596643
LYAR,0.912703052
RAB20,0.934153702
PIGV,0.323554882
NHP2,0.926857766
BCAS4,0.829765462
TMEM127,0.092078205
NLRP2,0.95249205
INTS8,0.10434144
ZNF692,0.185340589
RNF126,0.237066583
ZNF416,0.151210807
PRPF40A,0.450036086
DDX27,0.040491896
HIF1AN,0.261042672
ZNF446,0.407758466
CDC37L1,0.525313067
URGCP,0.647803366
NPLOC4,0.909889603
DENND4C,0.373175918
GPATCH2L,0.364938188
MFN1,0.055313903
PEX26,0.759299094
PPP4R3A,0.880418711
SLC30A6,0.078655422
IWS1,0.081315854
SCYL2,0.970125248
KANSL3,0.900260207
RABL6,0.704004976
MREG,0.420596632
TRMU,0.387970661
YEATS2,0.401742495
PACS1,0.291360104
FRMD4A,0.578496809
LUC7L,0.225648631
NSUN5,0.894356567
RBM22,0.552087442
VAC14,0.573139907
IARS2,0.121383527
MAP7D1,0.080212191
YJU2,0.948106149
POLR3B,0.608417212
CCDC88A,0.803469137
IPO9,0.940010084
NDC1,0.445982387
NECAP2,0.608777029
KBTBD4,0.351748361
LMBR1L,0.683801445
WDR11,0.509050814
POLR3E,0.222209577
SLF2,0.225492241
TSR1,0.478127251
CEP72,0.99217807
ASF1B,0.865210973
INTS13,0.127575361
BTBD7,0.392337841
N4BP2,0.579078133
ATF7IP,0.387624051
C1orf112,0.377984336
ZFP64,0.3400766
DNAJC11,0.834936909
VPS35,0.596490956
ARFGAP1,0.19360785
NAXD,0.168397524
EDEM2,0.711630571
CHFR,0.377510221
COA1,0.549682924
AP5M1,0.881875278
NUP133,0.535232223
CNDP2,0.274493694
CCAR1,0.116456905
AGK,0.404727562
TMEM184C,0.20806376
SEPTIN11,0.639881485
TMEM30A,0.7829987
CDK5RAP2,0.42112828
INTS9,0.863087847
UGGT2,0.141193775
RCOR3,0.906983591
WDR12,0.425314304
DHX32,0.812060933
TTC17,0.839920158
EXOC1,0.000853793
INAVA,0.783377931
NGLY1,0.766738761
ZNF83,0.532329101
EXOC2,0.490084757
PRR11,0.700845654
TBC1D23,0.286283293
TDP1,0.977029539
ZNF839,0.872610901
ERMARD,0.244684112
RIOK2,0.092858739
CMTR2,0.994999533
TXLNG,0.90679368
LMBRD1,0.879975574
DEPDC1B,0.158969008
LRIF1,0.348039455
DDX28,0.857479865
PCID2,0.588896128
MBNL3,0.876127739
METTL2B,0.306626789
DCP1A,0.850869211
TRERF1,0.96649477
UTP6,0.267727263
BDP1,0.085363091
KDM3A,0.427315476
VPS11,0.71225101
PAG1,0.159134001
PECR,0.827829765
DCAF6,0.291058472
SELENOS,0.906428476
GLT8D1,0.636246118
EMC3,0.268544263
CAND1,0.518111667
UBAP2,0.538254999
CENPJ,0.781532468
EAPP,0.28845599
CENPN,0.913586299
EAF2,0.946342629
WWC3,0.378562973
ARHGAP15,0.278809205
PPP2R2D,0.282368242
BRK1,0.361341449
ITFG2,0.932400298
CISD1,0.468009014
PLGRKT,0.336262673
USE1,0.750884131
PSENEN,0.244633964
TEX2,0.927387589
ZC3H15,0.33187104
ACOT13,0.077384627
KIZ,0.81560756
TMEM165,0.328092171
ACTR10,0.099580929
ECHDC1,0.808256134
TMEM126B,0.743059538
HDAC8,0.405485063
ASH1L,0.689580328
CBWD1,0.123991283
PBK,0.262290334
WSB2,0.308851616
MYNN,0.327083185
ZNF395,0.446641709
UNC45A,0.542347109
ZNF302,0.024217876
ACSS2,0.410587088
KMT2E,0.131373796
RNF114,0.217500227
CMAS,0.480090394
BIN3,0.376210442
ERBIN,0.414090986
LANCL2,0.89012762
NXT2,0.634443776
RCC2,0.20119276
NKRF,0.50903574
DMAP1,0.45244041
ZMAT5,0.955104481
LIN37,0.022144708
KLHL9,0.359032553
SULF2,0.749079085
NDUFA12,0.778146541
NSFL1C,0.494754274
RAB5IF,0.508308756
BAIAP2L1,0.430107124
SLC25A40,0.979068118
BCAP29,0.115114917
SLC50A1,0.697370756
KLHL7,0.347584291
MYDGF,0.651475471
SMG9,0.118985961
ALG1,0.634814948
UBFD1,0.200553428
TMEM234,0.158200323
NSMCE3,0.592661725
MOSPD1,0.106215539
MTFR1L,0.506929257
FAM214A,0.792517137
ZNF253,0.705147228
YLPM1,0.408991786
RNF20,0.000126513
TMX4,0.649547127
MEPCE,0.181369214
CTNNBL1,0.052959083
GPCPD1,0.531779855
LRRC8A,0.757125567
CPXM1,0.848364138
KYAT3,0.656606536
WDR45B,0.693241142
BEX4,0.092969288
PARD3,0.825161104
METTL3,0.589449394
PPAN,0.246038296
CTPS2,0.777955809
EIF4ENIF1,0.734256037
KCNQ5,0.902934467
CHST7,0.82569964
ERO1B,0.373607727
DIABLO,0.857570599
INPP5E,0.798716606
BCCIP,0.564516062
CLDND1,0.119204542
TWNK,0.724797691
POLE4,0.310689818
TRIM39,0.87109772
VTRNA1-3,0.032605248
AKIP1,0.841506619
TMEM9B,0.234034296
SAR1A,0.373825652
CFAP298,0.934054129
SLC2A4RG,0.560705077
ZC3HAV1,0.495114839
GPR137,0.456345701
SPHK2,0.301931425
GRIPAP1,0.676272434
EMC7,0.735487606
RAD18,0.681305024
CDC42SE1,0.96689545
UGGT1,0.042047662
KCMF1,0.93730339
TM9SF3,0.822139273
MDM1,0.110735131
LGALS14,0.970495002
UBQLN4,0.611615788
AGPAT3,0.872729569
WRNIP1,0.976058288
BDH2,0.847017266
TMEM167B,0.362983151
PNO1,0.744203029
SH3GLB2,0.394886349
C15orf39,0.512884647
STARD7,0.919785701
IFT46,0.653358372
C1GALT1,0.816557046
EXOSC5,0.731730854
SMARCAD1,0.469847063
DHX33,0.121215503
MCCC1,0.040689368
LXN,0.742467713
NCLN,0.484108069
GPR108,0.514213712
SPPL2B,0.547490397
FEM1C,0.712962844
DUS3L,0.129735396
SMCO4,0.918707467
ARNTL2,0.15710627
DUSP22,0.829218941
HMCES,0.778953016
ENY2,0.671504556
MRPS22,0.546818921
MFF,0.377497907
SDR39U1,0.74890141
XAB2,0.189915066
SMYD2,0.059648918
C5orf15,0.260831788
NIT2,0.17926908
OTUD7B,0.905204134
PARP6,0.452703548
ATXN7L3,0.186950659
POGLUT1,0.154720592
PSMG2,0.124948814
ADPRM,0.980037946
BBX,0.186098726
CDC42SE2,0.429596294
KIF15,0.589120075
TOMM22,0.477221972
CHPT1,0.59524339
TULP4,0.672714551
SLC12A9,0.355124039
COQ8A,0.438628279
CTNNBIP1,0.68722958
SDHAF3,0.153786382
YAE1,0.7500864
CCDC47,0.01930204
ACKR3,0.690166584
COQ9,0.544259946
CCNL1,0.189657867
CIAPIN1,0.707910722
VPS35L,0.212166308
PDXP,0.237363059
RSRP1,0.842012007
RARS2,0.026573586
TWSG1,0.948659265
PLSCR3,0.990542861
UTP3,0.177920783
PCBP4,0.311448609
DDX24,0.688910275
KNL1,0.875602868
AGTRAP,0.191485785
ENTPD7,0.928389081
PCNP,0.214026286
PITHD1,0.784317066
AVEN,0.943571433
C12orf4,0.213920066
TIGAR,0.154763468
PNPLA2,0.26518899
NAT14,0.825951368
PDSS2,0.712638158
REXO4,0.740033613
INTS12,0.511596736
CAMK1D,0.695495192
GOPC,0.880321152
NUP107,0.431734198
LYRM4,0.697353006
MRPL47,0.684120696
ATP13A1,0.259190741
CHMP1B,0.986510813
APMAP,0.897518577
RNPEPL1,0.845662221
RTN4,0.652666217
TMEM159,0.982833346
SCYL3,0.705236711
RALGAPB,0.632987146
LYRM1,0.299280759
SMIM8,0.191764203
SLC44A2,0.865651442
SMURF1,0.18920892
PHTF2,0.520563082
PELI1,0.539781644
ASPHD2,0.830636223
ZNFX1,0.717905773
DOLPP1,0.943782873
CORO1B,0.753404743
VARS2,0.501998741
ZMIZ1,0.89807201
KIAA1191,0.850422623
SLC39A10,0.571099608
FAM219B,0.475354434
NIPAL3,0.229689389
RALGAPA2,0.496501812
THOC2,0.134444988
DENND11,0.884351227
ATP8B2,0.516471415
ATP10D,0.046755622
ZNF248,0.618876722
SPRYD7,0.168544055
THAP11,0.441142387
TTC7A,0.064463434
ERGIC1,0.769623432
PPP4R3B,0.036784026
LYRM2,0.375261558
SNX14,0.019089797
DANCR,0.685586486
KAT14,0.291647482
PBXIP1,0.849229977
ZNF286A,0.538041986
SENP7,0.409050192
ZNF304,0.239057234
AICDA,0.951314712
MRS2,0.835183007
CLK4,0.430217694
RAB22A,0.628240369
CYP20A1,0.265796119
SPC25,0.431023005
ABHD6,0.953752523
NMRAL1,0.773789559
MIF4GD,0.789807392
SCYL1,0.238580564
RHBDD2,0.946371821
WDR18,0.102064216
NDRG3,0.642356092
BIRC6,0.428443357
REXO1,0.665668085
KIAA1143,0.52172897
TMCC3,0.352648997
GATAD2B,0.390920261
ISY1,0.563439701
SCAF4,0.657543113
LRRC47,0.159641223
CNOT6,0.819222562
ZNF512B,0.10903818
ZNF490,0.065820835
GRAMD1B,0.395246024
NLN,0.932707418
ESYT2,0.260579819
AHRR,0.699891957
ARID1B,0.743965792
HEG1,0.182701224
RIMKLB,0.10472538
KIDINS220,0.362727043
MTA3,0.668256838
AARS2,0.584636025
MAVS,0.896017882
ZNF608,0.178068369
INTS2,0.52430941
XPO5,0.902428224
COG6,0.507865067
ARHGAP31,0.353458026
SERINC1,0.409487528
HECW2,0.484291376
RPTOR,0.297551502
NUFIP2,0.666462527
TBC1D14,0.33212897
MIB1,0.201717732
ZNF398,0.564153186
KLHL42,0.780255074
TAOK1,0.782386119
NCEH1,0.055012876
STAMBPL1,0.991828148
IFT80,0.990957957
ARRDC3,0.862653354
KLHL8,0.534349545
TRMT5,0.856648511
FAM135A,0.765351127
PREX1,0.14629947
TMEM181,0.183982696
ARHGAP21,0.373478852
CFAP97,0.437833885
RIC1,0.398716188
WDFY1,0.480049607
MRTFA,0.834329916
ZNF687,0.242021054
HOMEZ,0.015334018
WDR48,0.157692021
USP36,0.641563229
SLAIN2,0.916914269
DIP2B,0.770200385
RANBP10,0.998370581
RELCH,0.824523571
VPS18,0.266528793
SHROOM3,0.811413405
STIM2,0.931367524
ZBTB2,0.265555423
ZFAT,0.186091952
SH3RF1,0.308238638
POGK,0.684569335
USP28,0.519793429
DHX37,0.14386774
PHF12,0.966761595
CIP2A,0.345623688
UVSSA,0.86816962
GRAMD1A,0.724050297
CALCOCO1,0.71762099
ZBTB4,0.337617468
PHRF1,0.081536612
RDH14,0.340775303
EPB41L5,0.275505227
RNF213,0.411192172
GPAM,0.586534698
ALS2,0.002670711
CHD8,0.674915405
ZDBF2,0.902665869
KIAA1586,0.852692984
ZNF317,0.420260013
USP37,0.503641496
DDX55,0.937363703
FANCM,0.676518051
CPNE5,0.269026243
FAM160B1,0.762247806
NCKAP5L,0.396644677
CWC22,0.009109606
GBA2,0.940567726
WDFY4,0.451115946
DENND1A,0.116682879
MIER1,0.731511127
SFMBT2,0.864348348
GPR107,0.244934255
METTL14,0.104124596
EPG5,0.476069869
NCOA5,0.801605248
TRIB3,0.132700915
ANKRA2,0.238140721
RBAK,0.763211772
SUGP1,0.201777849
GATAD1,0.758943405
RAB40C,0.61717607
POLD4,0.659173583
CCAR2,0.852460768
LSM2,0.668254678
CCNB1IP1,0.71133013
SLAMF7,0.796766267
RAP2C,0.224641723
C6orf47,0.319045131
ZNF410,0.334632669
CTDSP1,0.290862477
SQOR,0.369082523
SRPRB,0.333437082
ENOPH1,0.16257812
TRAPPC1,0.00317125
ZBED5,0.450975324
CREBZF,0.07754933
PCTP,0.058469459
RPRD1B,0.898963494
ZNF71,0.874337713
INIP,0.696353935
PRUNE1,0.87715161
OSTC,0.644245453
SCAF1,0.26748127
KMT2C,0.831477371
CACTIN,0.189484026
EPS15L1,0.9057041
SELENOK,0.768908956
SINHCAF,0.467731979
RBM25,0.021022645
WIZ,0.962765806
MID1IP1,0.941869725
ABRACL,0.901939249
RRAGD,0.815002237
SNX6,0.546592275
PGAP6,0.562042552
TLNRD1,0.323840812
UBL5,0.089220979
PLEKHA2,0.793316449
SCPEP1,0.200616818
SENP2,0.251858629
ZNF350,0.226105041
KLHL12,0.024588437
GPBP1L1,0.831732642
C12orf10,0.656765504
FAM3A,0.547796952
SLC25A19,0.179499377
EDA2R,0.280581166
EXOC4,0.141060052
TGIF2,0.94802355
ELOVL5,0.492447662
SAV1,0.749949906
TRMT11,0.149939662
MRPS35,0.813378815
APOBEC3G,0.536868746
PPCDC,0.581681922
NIF3L1,0.806274866
CCDC90B,0.014357283
FASTKD5,0.574575029
AASDHPPT,0.198614825
AGBL5,0.662850694
LDAH,0.968934541
ELAC2,0.20852104
GUF1,0.881450413
SPCS3,0.273287355
NAA35,0.269014655
RINT1,0.281818987
SCOC,0.511972193
DHX35,0.819424026
RIC8A,0.799543758
MIIP,0.188011673
ATG101,0.655219614
GAS5,0.434439844
EEFSEC,0.775499999
SMAP1,0.086603345
TRAPPC11,0.044831769
ZFAND3,0.779449975
ABHD4,0.044345222
MRPL17,0.616268305
FAM204A,0.416635145
RNF123,0.252626405
THADA,0.462818215
UBE2O,0.028564765
VIPAS39,0.040789963
PIEZO2,0.824958088
NSUN3,0.630151424
FAM111A,0.138519645
MANBAL,0.853678348
GPATCH3,0.213044345
NAPB,0.270947708
SLC17A9,0.339940394
BLOC1S5,0.874337472
ELMO2,0.953262803
GALNT11,0.00685606
CHTF18,0.197009656
ZNF335,0.034215636
XPNPEP3,0.86540642
MRPS14,0.394275755
CXorf56,0.577852421
MCUR1,0.586813276
PCIF1,0.380386664
FAM217B,0.498820836
GPSM3,0.303294845
FKBPL,0.630817632
CLSPN,0.026591735
PRDM15,0.250900772
FIGNL1,0.522808385
MYO1G,0.586263644
TSPYL2,0.731437926
RBM26,0.716150054
GOLPH3,0.246819187
MCCC2,0.906511342
SAMSN1,0.293768014
PARVG,0.967604199
CENPK,0.958579908
RTP4,0.984953758
MAGEF1,0.6007163
MOAP1,0.169758794
TMBIM1,0.630425195
SLC39A8,0.385235257
DUS1L,0.078313025
RRAGC,0.137912854
NOD2,0.449467077
XYLT2,0.884418548
IFIH1,0.830018152
RBSN,0.692733983
PDF,0.114035776
C17orf75,0.562311966
NCAPG,0.630925842
ERAP2,0.993684167
OSGEPL1,0.718001989
P3H1,0.326051612
IRF2BPL,0.34774061
MMS19,0.912744748
DNAJC1,0.769006879
TFB2M,0.688743888
SEMA4A,0.66213879
PJA1,0.157879826
TOR3A,0.2730184
MLST8,0.909753243
HERPUD2,0.729231263
ATL2,0.679844692
TENT4B,0.028163134
NOC3L,0.539428571
FBRS,0.427161699
RNF25,0.444118753
NSD1,0.726355236
COP1,0.118754766
LMBR1,0.700897058
XPO4,0.863537176
NFKBIZ,0.229760379
ARHGAP9,0.203784826
AZI2,0.413967195
SIL1,0.853527695
IKZF5,0.920356594
ZMAT3,0.494092859
GMCL1,0.1641354
ZNF106,0.822522682
AKTIP,0.273087801
GZF1,0.557562434
TMEM267,0.970934248
TMEM168,0.242343263
MTMR14,0.895881088
SUSD1,0.327993202
DCLRE1C,0.823700731
ATG3,0.597997395
INF2,0.10635286
POLR1E,0.889322134
SUDS3,0.027401345
TTC31,0.427760245
CIAO3,0.993770921
ZDHHC6,0.635988423
PCNX4,0.446763956
ACTR6,0.698967605
MRPS25,0.585272307
NOM1,0.311187969
GIGYF1,0.31719854
VPS16,0.249906812
MFSD14A,0.731562075
CSRNP1,0.743172661
ANAPC1,0.76383044
GORASP1,0.395723041
TMPRSS3,0.677145332
COPS7B,0.867909717
NUCKS1,0.296233035
UNKL,0.473234882
WDR13,0.97631101
SMAP2,0.849484441
METTL17,0.433997624
ACBD3,0.854372364
MFSD1,0.744874726
SMURF2,0.754115128
SMYD3,0.966033067
C16orf58,0.735145952
ATPAF1,0.44837585
FAM160B2,0.765515433
PARP12,0.923180616
ZNF574,0.793493289
CREB3L2,0.520363925
S100PBP,0.520821012
IPPK,0.694818512
MEAF6,0.879914849
CCDC14,0.399264031
ILRUN,0.617293381
ENGASE,0.854383199
PCED1A,0.448572179
C11orf1,0.901183178
RMND5B,0.794679244
FNDC3B,0.617958511
MTHFSD,0.428988396
MICAL1,0.997629119
CERK,0.680502458
AEN,0.713788577
RBM15,0.161000646
CRTC3,0.926751858
GINS3,0.130646982
EXO5,0.276543221
CEP85,0.979227169
DDX31,0.598031249
RMND5A,0.845802409
ARV1,0.355622904
NMNAT1,0.135657319
ELOVL1,0.95631037
KLC2,0.105365541
FBXL17,0.941296671
PORCN,0.134484394
GNPNAT1,0.389906093
MARCHF7,0.687426967
SPATA20,0.794377064
YTHDC2,0.249933555
TUT1,0.12150598
AIDA,0.072066552
USP46,0.177844977
PLEKHG2,0.429550682
DCLRE1B,0.448897121
NABP1,0.946382517
ARMCX5,0.927520623
METTL4,0.374398528
RFX7,0.21142518
PAPOLG,0.444645158
C12orf43,0.046050033
CASD1,0.546144752
SLC30A5,0.981009146
CCDC71,0.714972367
RASAL3,0.436104319
MRPL14,0.788197239
NT5DC2,0.753547204
CENPH,0.695438861
MRPS26,0.493647063
MRPS24,0.470529582
MRPS15,0.832753885
MRPS11,0.570662605
MRPS9,0.957496726
MRPS6,0.665887047
MRPS5,0.445154707
MRPL41,0.636560394
MRPL40,0.076561844
MRPL38,0.043670445
MRPL36,0.615250629
MRPL34,0.41982146
MRPL32,0.217768032
MRPL11,0.909960538
MRPL9,0.598928473
MRPL1,0.559662604
SLC26A6,0.093022542
GPBP1,0.060507431
ACD,0.404569443
MRPL44,0.57118406
VPS33A,0.310629859
NOL6,0.47353697
JMJD4,0.769107844
KRI1,0.514404603
MARCKSL1,0.522747311
UPF3B,1.19E-05
UPF3A,0.996065227
RSRC2,0.305140898
INTS3,0.485672045
WNK1,0.694760155
NADK,0.33167314
SPATS2,0.893746463
CPLANE1,0.155067288
MPPE1,0.614801136
COA7,0.907083765
PYCR3,0.485894038
UBE2Z,0.205096858
C8orf33,0.988575981
STK33,0.023307586
PHACTR4,0.999116757
BRD9,0.58643152
GRAMD2B,0.535210259
AACS,0.899409317
ZNF747,0.805141469
ANTKMT,0.883217824
FUNDC2,0.552916051
DDRGK1,0.93067157
MRPS34,0.266381141
CENPBD1P1,0.836212686
LRRC61,0.799072667
CHID1,0.891235072
TRAK2,0.035313949
MTMR9,0.136386747
CRELD1,0.695926215
MRPL57,0.968806218
PCYOX1L,0.545313576
YIPF2,0.689704806
PRR14,0.820392196
HROB,0.202371165
CYREN,0.226873597
LRFN4,0.433492157
AUNIP,0.01759397
VKORC1,0.350508024
TRIR,0.146603348
MIS12,0.445341449
CUEDC2,0.616319534
SCNM1,0.760523417
DBNDD1,0.210730052
SLX1B,0.985668687
DDX50,0.121616365
DDA1,0.364612314
GGCT,0.337209683
CENPM,0.829377625
C7orf25,0.643597769
TMEM106C,0.723804558
NUP37,0.677435498
AHNAK,0.166997525
ZNF655,0.109133837
SPATA5L1,0.007120609
PDCL3,0.25305802
ERI3,0.803104543
C7orf26,0.583103215
NABP2,0.418257962
KXD1,0.924637661
PVRIG,0.062230484
ZFYVE21,0.25130313
DDX54,0.49267355
TMEM38A,0.749441746
TSEN34,0.371401686
SECISBP2,0.445090791
NOC4L,0.109262531
ALG8,0.734726771
ASPSCR1,0.285963888
TMEM223,0.324246517
ATG9A,0.050318326
METTL16,0.431719596
FTO,0.501818618
POGLUT2,0.326851318
FASTKD3,0.671676132
TMEM109,0.335257249
C2orf49,0.425583006
DSCC1,0.964446291
DCTPP1,0.788954256
C1orf50,0.66945816
CCDC86,0.633490198
LBHD1,0.385795853
WDR77,0.598340065
SLC25A23,0.611570575
SMIM7,0.180088197
ALG12,0.24418699
ZNF426,0.492342756
TMUB2,0.904486195
TRAPPC6A,0.628941802
CHAC1,0.824076913
C9orf16,0.711353562
C11orf49,0.491087333
TAF1D,0.923546533
RNF26,0.767854585
MAPKAP1,0.877541527
DHX58,0.578963282
TMEM185B,0.737919379
APOO,0.377077645
RETREG2,0.283637617
DERL1,0.848233906
CCDC28B,0.630972952
PHF23,0.279425841
MBOAT7,0.697805834
PPDPF,0.867827907
CHCHD7,0.976855647
FKRP,0.759030437
DHRS11,0.300862147
TNIP2,0.901812541
PLEKHF1,0.803011361
MFSD11,0.891862463
GNPTAB,0.791136461
NOL12,0.219629067
TMEM243,0.596985552
LENG1,0.679206591
C1orf35,0.835921254
RBM42,0.184199049
CENPO,0.642580291
CRELD2,0.637156947
ZNF343,0.999652284
FBXL15,0.370393787
ZNF576,0.587538437
THTPA,0.985708885
EFHD2,0.45056088
TTPAL,0.265069167
BRCC3,0.388152773
TMEM43,0.428191362
THOC6,0.711518029
ZNF557,0.616163938
DCAF10,0.787862795
ZXDC,0.587754829
CYBC1,0.848863262
HAUS3,0.516573996
WDR25,0.281078458
PAGR1,0.093974382
MAIP1,0.839437752
GCC1,0.162194322
ATP13A3,0.66181881
TTC13,0.819252495
ABHD8,0.095849952
CDC73,0.478697374
SLC52A2,0.264694225
SPAG16,0.954589237
CORO7,0.166908664
CHPF,0.395602237
CARS2,0.710799824
MRPL24,0.283972289
ARMH3,0.864335688
MUL1,0.169075228
SAP130,0.59625054
OBI1,0.39132635
CEP97,0.117400604
TCTN1,0.796533535
ADIPOR2,0.770817551
CERS4,0.398633277
FAM118B,0.615546916
VCPKMT,0.656942744
NAA16,0.057773525
TANGO6,0.254903328
HMBOX1,0.357613411
RNASEH2B,0.238580669
SNRNP25,0.496459467
ARMT1,0.353025877
TNFAIP8L2,0.951272574
C1orf54,0.350985236
EFL1,0.309005261
SCRN3,0.198583402
ARMC7,0.540911343
ROGDI,0.846761155
CHMP6,0.202204206
PANK3,0.902984584
AKIRIN1,0.773670121
MCPH1,0.955529406
MAP7D3,0.831521013
USB1,0.157799141
RHBDF2,0.234911519
HECTD3,0.881200647
RPAP3,0.344290068
ARHGAP10,0.500178321
HSPBAP1,0.620003684
ICE2,0.889478026
DHX40,0.547976544
PLEKHF2,0.970108501
PARP8,0.71689228
TUT7,0.477735349
NLRX1,0.495363234
FN3KRP,0.550660931
FASTKD1,0.731470178
OGFOD2,0.30658937
SMC6,0.06465812
RTL10,0.660702369
CENPU,0.984140428
ZDHHC14,0.488688733
MSANTD2,0.982576215
QTRT2,0.264224499
ZNF322,0.061311927
YRDC,0.506104846
MANEA,0.192169529
RIOX1,0.135769283
ZYG11B,0.061523692
OGFOD3,0.382486702
C11orf80,0.988310208
LRRK1,0.991884468
PRKRIP1,0.062152878
NOL9,0.830825836
COLGALT1,0.269149478
IPO4,0.64046175
GTDC1,0.224563078
IGFLR1,0.573772516
CCDC51,0.490871353
NPEPL1,0.576683474
PPCS,0.415359874
TBL1XR1,0.910264885
AAGAB,0.155998268
VPS37B,0.963024561
SUV39H2,0.682599261
ZNF768,0.374024375
WDR59,0.165923432
PALB2,0.041952822
NARS2,0.844230263
E2F8,0.772185406
KCTD17,0.15131521
TBC1D17,0.280930495
TEFM,0.244174296
BBS10,0.035687363
CLIP4,0.250448517
SLC25A22,0.171509147
ZFAND1,0.958866102
SNIP1,0.345505376
ZNF668,0.170977008
GEMIN7,0.709665797
ISOC2,0.190227268
KATNBL1,0.822640988
TXNDC15,0.961816545
MCTP1,0.03696413
ACBD4,0.543303525
CCDC82,0.007690962
KLHL36,0.467800423
FBXO31,0.746208285
GSDMD,0.818105393
C12orf49,0.446637047
ALG9,0.37964895
ZNF408,0.405352926
ARMC5,0.007785526
SHCBP1,0.924566231
HPS6,0.667705655
VASH2,0.478268183
GSTCD,0.640402196
TTC21B,0.624566143
SLTM,0.015628123
EHMT1,0.674263678
AGMAT,0.750897001
NIPAL2,0.311343761
ZNF552,0.065468996
METTL8,0.894636779
NAA40,0.460726917
QSER1,0.7725107
GEMIN6,0.524105836
PIP4K2C,0.401362981
NHEJ1,0.615170782
ZBTB3,0.609753539
RNF122,0.65163735
CSPP1,0.008270245
TLCD3A,0.913225439
SNX22,0.956087342
ZNF669,0.035676633
RBFA,0.311278915
TREML2,0.551695838
BORA,0.686916785
ALG13,0.281515212
CPSF7,0.530694498
CBLL1,0.794189626
NUDT18,0.373823678
RABEP2,0.916513778
UBA5,0.906975759
DCAKD,0.459549039
CCDC134,0.770621331
ZC3H14,0.336003792
CAAP1,0.178830313
LPCAT1,0.607538456
RIN3,0.728359468
ZNF671,0.50999237
MCMBP,0.969599143
GGNBP2,0.053692287
ZNF672,0.772866957
THNSL1,0.782114112
RPP21,0.402818237
CYBRD1,0.633381981
NUP85,0.994838723
NAA60,0.973908946
PYROXD1,0.12177595
ACTR5,0.695505477
ATAD5,0.897202603
SETD6,0.30802872
TCEAL4,0.02834056
MRM1,0.223114054
DOK3,0.654715593
KIAA0319L,0.353959712
COQ8B,0.993737479
SLC35E1,0.322863151
DHDDS,0.971190068
NOL10,0.543995386
ERMP1,0.95955003
DENND1C,0.731138502
CEP76,0.586219783
JADE1,0.736174873
DENND2D,0.598400905
WDR76,0.554769248
ZNF767P,0.456268873
TRMT2B,0.274815524
DSN1,0.947270754
DNAJB14,0.486230576
PLEKHH3,0.290353029
STN1,0.762053158
TRAPPC13,0.232411025
C10orf88,0.451193165
TMEM156,0.060451326
RMI1,0.360677677
PSME3IP1,0.201291527
PHC3,0.460570586
MINDY3,0.708881542
DGLUCY,0.575206336
NAA25,0.984130907
TMEM62,0.8090532
NRSN2,0.828107246
PANK2,0.269577924
FBXL18,0.469345741
ATF7IP2,0.080908198
DCAF17,0.826923055
MZT2B,0.422658991
ZNF614,0.22693274
PIF1,0.272251114
VCPIP1,0.190852889
RPF1,0.114797793
PTGES2,0.757351793
SIKE1,0.497206611
THOC7,0.292016017
UXS1,0.5600693
SLC66A2,0.124004203
ZC3H12A,0.225910534
CENPT,0.160000667
EDC3,0.305128131
NAA15,0.373789351
PGGHG,0.983321755
ABHD18,0.113289777
CTC1,0.835675614
DBF4B,0.437054421
TEDC2,0.628529253
MYO19,0.164253809
RUBCNL,0.885659429
CEP290,0.063975144
TTI2,0.331698398
TMEM254,0.215331844
RNF34,0.506370922
MUS81,0.411291683
FUZ,0.192241755
FBXO11,0.389836212
CHD9,0.633577491
FHOD3,0.959697784
OPA3,0.628133817
SPG11,0.289845594
PROSER1,0.163623948
ARMC9,0.926203653
TM2D3,0.337872532
ALPK1,0.787790874
NAA50,0.311346104
COQ10B,0.127667269
TARS2,0.746276501
RAB11FIP1,0.959952102
NUBPL,0.301824565
ORAI2,0.569134302
RUFY1,0.965302228
CXorf21,0.865149704
WDR26,0.688513247
FAAP100,0.410907193
