,p value
EIF4ENIF1,0.666250574
KCNQ5,0.941167334
DNAJC12,0.29094053
CHST7,0.705965879
ERO1B,0.307226301
DIABLO,0.672876823
INPP5E,0.581570828
ASAH2,0.294378443
BCCIP,0.655397957
EIF5A2,0.877637635
CLDND1,0.113174277
TWNK,0.655477997
NPDC1,0.888137071
POLE4,0.324907283
TRIM39,0.647400324
VTRNA1-3,0.068690011
PANX2,0.619422471
MUC13,0.783449229
SUCNR1,0.863670808
AKIP1,0.979656306
TMEM9B,0.329647014
SAR1A,0.299613465
CFAP298,0.486498743
SLC2A4RG,0.615951835
ZC3HAV1,0.411395479
GPR137,0.210607343
SPHK2,0.107392703
GRIPAP1,0.64113187
EMC7,0.668211558
RAD18,0.616499853
CDC42SE1,0.965308015
UGGT1,0.037800478
KCMF1,0.985597407
TM9SF3,0.716307059
MDM1,0.152586791
LGALS14,0.62115015
UBQLN4,0.541538769
AGPAT3,0.895072116
AGPAT4,0.752113085
WRNIP1,0.976167269
BDH2,0.687801141
TMEM167B,0.43580156
PNO1,0.630328979
SH3GLB2,0.236187207
C15orf39,0.463358375
THAP10,0.628867808
SPIRE1,0.541655869
STARD7,0.747758846
MAP3K7CL,0.304121362
IFT46,0.911209917
C1GALT1,0.753960645
EXOSC5,0.632648148
SMARCAD1,0.307904588
DHX33,0.079346501
MCCC1,0.044808747
LXN,0.997608121
NCLN,0.365487134
GPR108,0.490978334
SPPL2B,0.433576133
FEM1C,0.671681383
DUS3L,0.072672151
SMCO4,0.834179949
PMEPA1,0.723213379
ARNTL2,0.167122511
DUSP22,0.84430562
HMCES,0.961637156
CMC2,0.756253304
ENY2,0.577826648
MRPS22,0.48118192
EMSY,0.720805946
MFF,0.610256359
SDR39U1,0.364719115
XAB2,0.106698182
SMYD2,0.032416636
C5orf15,0.253867687
PRTFDC1,0.454896753
NT5M,0.95333498
NIT2,0.123569006
OTUD7B,0.859253893
PARP6,0.335814889
ATXN7L3,0.090735949
PRDM10,0.816034487
PRDM11,0.687960475
POGLUT1,0.16103323
PSMG2,0.081167397
ADPRM,0.642826194
DTWD1,0.36289688
BBX,0.19392057
CDC42SE2,0.563185997
KIF15,0.524985808
TOMM22,0.341684545
CHPT1,0.532181656
TULP4,0.663382442
SLC12A9,0.254837672
COQ8A,0.458521369
CTNNBIP1,0.77377937
SDHAF3,0.088745645
YAE1,0.76078565
CCDC47,0.012907393
ACKR3,0.769824751
COQ9,0.42953637
CCNL1,0.151504186
CIAPIN1,0.66693864
VPS35L,0.166046703
PDXP,0.136258973
RSRP1,0.454476742
RARS2,0.031080404
TWSG1,0.909852241
PLSCR3,0.898367468
UTP3,0.216098801
CHRNA10,0.575780313
PCBP4,0.376881587
DDX24,0.405550683
KNL1,0.833631998
AGTRAP,0.268874493
ENTPD7,0.877963283
CASS4,0.643384428
PCNP,0.168231994
PITHD1,0.75018452
PARP11,0.998340908
AVEN,0.778716456
C12orf4,0.216975496
TIGAR,0.169558885
PNPLA2,0.125087749
CYSLTR2,0.943458993
NAT14,0.602593557
PDSS2,0.64895571
REXO4,0.834903851
PGLYRP4,0.223527369
ZNF695,0.895103707
INTS12,0.591083216
CAMK1D,0.673048115
GOPC,0.80673722
LPAR5,0.064392939
NUP107,0.323166753
LYRM4,0.75933773
MRPL47,0.625246947
ATP13A1,0.239414015
CHMP1B,0.94759994
MAN1C1,0.845554506
APMAP,0.913008255
RNPEPL1,0.772980673
RTN4,0.557177311
ADCK1,0.813059664
TMEM159,0.915138434
SCYL3,0.87584528
RALGAPB,0.604150042
LYRM1,0.291994002
SMIM8,0.096476326
SLC44A2,0.801869209
SMURF1,0.156892302
PHTF2,0.516104269
PELI1,0.55278143
ASPHD2,0.710138285
ZNFX1,0.783705969
DOLPP1,0.874994422
CORO1B,0.938748437
VARS2,0.479774286
ZMIZ1,0.900190128
KIAA1191,0.885505002
ACTR3B,0.577359675
SLC39A10,0.512121457
ANKRD50,0.586718743
FAM219B,0.534201264
NIPAL3,0.36110109
RALGAPA2,0.484225664
THOC2,0.11219526
DENND11,0.870995588
SELENON,0.495601765
MCOLN1,0.031987406
ATP10A,0.017612032
ATP8B2,0.515918464
ATP10D,0.056017975
ZNF248,0.828180793
SLC45A4,0.515127528
TP73-AS1,0.852450492
SPRYD7,0.263798419
THAP11,0.274603553
VANGL2,0.968666797
TTC7A,0.047821108
ARFGEF3,0.475064198
ERGIC1,0.786005563
PPP4R3B,0.002304605
NHSL1,0.363306374
LYRM2,0.297707263
SMAGP,0.157789904
SNX14,0.046525436
ZNF630,0.966628545
LINC00869,0.830774189
DANCR,0.658180957
KAT14,0.239839379
PBXIP1,0.905956014
CBX8,0.426712274
ZNF286A,0.499264805
ZNF287,0.1661607
SENP7,0.408785777
ZNF304,0.214334081
AICDA,0.938762878
MRS2,0.929151301
CLK4,0.251765005
RAB22A,0.535844045
CYP20A1,0.311124632
SPC25,0.348746188
ABHD6,0.760461348
NMRAL1,0.748478353
MIF4GD,0.892294355
SCYL1,0.192756105
AS3MT,0.574265047
RHBDD2,0.896018763
C3orf14,0.15281372
WDR18,0.037294901
NDRG3,0.557646216
BIRC6,0.475053594
PLEKHG5,0.254977626
TENM2,0.642896031
DSCAML1,0.137789154
REXO1,0.536185131
KIAA1143,0.399428247
TMCC3,0.332243249
GATAD2B,0.332491138
PPM1H,0.755162448
ISY1,0.497024812
MYORG,0.130354584
AMIGO1,0.232345147
STRIP2,0.550324936
TBC1D24,0.059890548
SCAF4,0.649477206
LRRC47,0.098955934
ERMN,0.413140941
CNOT6,0.731352059
ZNF512B,0.083786296
ZNF490,0.083625561
PLEKHH1,0.111864021
GRAMD1B,0.372417608
USP31,0.521086353
PRR12,0.997214899
PLEKHG1,0.612301465
CRACD,0.954449665
NLN,0.986878159
ESYT2,0.22551099
ODF2L,0.456553385
AHRR,0.694179001
ARID1B,0.786181055
HEG1,0.172614373
RIMKLB,0.090452899
MRTFB,0.983384323
KIDINS220,0.35621822
NLGN4X,0.457138157
MTA3,0.775981318
AARS2,0.486325312
MAVS,0.902083147
ZNF608,0.185986396
INTS2,0.568199757
MTUS1,0.697910119
XPO5,0.855575679
COG6,0.550298657
CASKIN2,0.58073729
ARHGAP31,0.348112585
SERINC1,0.463103184
STARD9,0.123374829
HECW2,0.460508008
RPTOR,0.199431101
SRGAP1,0.090874509
CASKIN1,0.826617747
RTL9,0.642410954
CGN,0.599038535
HACE1,0.759266461
NUFIP2,0.741351058
TBC1D14,0.334347526
MIB1,0.20724061
KIAA1324,0.967988165
KIAA1328,0.980478572
WDR35,0.783204164
ZNF398,0.589070429
KLHL42,0.777943026
TXNDC16,0.859318205
PDP2,0.18950673
ZNF624,0.075733307
TAOK1,0.742669836
NCEH1,0.10182659
MICAL3,0.756475442
SEMA6A,0.787038422
USP35,0.568111831
STAMBPL1,0.982249926
IFT80,0.87038843
ARRDC3,0.762163679
KLHL8,0.437399727
KLHL14,0.838818104
ZNF319,0.496434752
SIPA1L2,0.658067088
ARHGAP20,0.579523913
TRMT5,0.892731615
DOCK6,0.207166866
CCDC191,0.834714158
UNC79,0.491492832
FAM135A,0.899969288
PREX1,0.10861246
TMEM181,0.202075143
ARHGAP21,0.32124372
CRAMP1,0.699100212
CFAP97,0.390263964
RIC1,0.381421858
WDFY1,0.509737284
MRTFA,0.733584584
ZNF687,0.175992779
HOMEZ,0.036988147
WDR48,0.138162677
FNIP2,0.423645919
USP36,0.579189792
PITPNM2,0.441851104
SLAIN2,0.850612162
DIP2B,0.767705437
RANBP10,0.904917142
FAM234B,0.805206148
RELCH,0.679054255
ZNF492,0.336562315
VPS18,0.154964623
SHROOM3,0.808449615
STIM2,0.820683648
ZBTB2,0.167955161
ZFAT,0.183383043
SH3RF1,0.315764112
EP400,0.855687339
ARHGAP23,0.851805549
CCDC146,0.858232992
POGK,0.611351664
USP28,0.544225196
DHX37,0.059195984
PHF12,0.705398856
CIP2A,0.270633765
UVSSA,0.950941748
GRAMD1A,0.775686573
HCN3,0.675437105
CALCOCO1,0.881762894
ZBTB4,0.402274357
PHRF1,0.031760151
CAMSAP3,0.372058235
PLEKHA4,0.908342278
RDH14,0.439673818
FBRSL1,0.918864666
EPB41L5,0.268409016
KIAA1549,0.385998446
BEND3,0.402648913
RNF213,0.491700275
ZFP14,0.592550865
GPAM,0.56296191
ALS2,0.007314631
CHD8,0.52178252
ZDBF2,0.964822959
ZBTB26,0.914598245
ZSWIM6,0.743981236
LRRC4C,0.684395203
TNRC6C,0.408508241
KIAA1586,0.806508281
MAGEE1,0.912071468
ZNF317,0.365519028
USP37,0.370612282
DDX55,0.970919086
FANCM,0.592916341
CPNE5,0.195009391
FAM160B1,0.838240452
NCKAP5L,0.337690504
CWC22,0.007911792
GBA2,0.862748295
WDFY4,0.444975575
DENND1A,0.180345917
MEAK7,0.809043217
MIER1,0.745394251
KIAA1614,0.641468229
ZNF529,0.993328836
SFMBT2,0.83967622
PRX,0.986831627
ANO8,0.185539042
GPR107,0.353502364
METTL14,0.124855665
IGDCC4,0.449312131
EPG5,0.500634328
NCOA5,0.687918376
WDR19,0.118362161
ANKRD36B,0.106198277
SPTBN4,0.79563762
ZFYVE28,0.986038515
TRIB3,0.126156449
ANKRA2,0.357799003
RBAK,0.733967887
MARK4,0.524954018
SUGP1,0.088333485
GATAD1,0.669225321
RAB40C,0.855662754
HES4,0.292775462
POLD4,0.702815443
CCAR2,0.800923026
LSM2,0.649828482
CCNB1IP1,0.662712514
GRHL3,0.108063146
SLAMF7,0.831731673
RAP2C,0.199803483
C6orf47,0.429156562
SLC4A5,0.917443584
ZNF410,0.350829474
PTBP2,0.126648445
CTDSP1,0.268818615
SQOR,0.460339473
PLEKHB1,0.683852871
MS4A7,0.606936509
TP53INP2,0.791341821
SRPRB,0.354803221
ENOPH1,0.086179333
RHOU,0.355326
NLRC4,0.952402378
TRAPPC1,0.00565324
ZBED5,0.429246114
CREBZF,0.039246726
PCTP,0.069745005
ABHD17C,0.293596214
RPRD1B,0.860425125
ZNF71,0.973799868
ZNF77,0.573832242
INIP,0.555271251
JAM2,0.793447021
LY6G5B,0.53817134
PRUNE1,0.621991419
ZNF462,0.324783954
ZNF250,0.639558989
OSTC,0.644674334
SCAF1,0.220563168
KMT2C,0.809582608
CACTIN,0.115185866
DLGAP3,0.376651179
EPS15L1,0.91101095
SELENOK,0.805330821
SINHCAF,0.365260551
RBM25,0.021563288
WIZ,0.80217281
MID1IP1,0.977476026
ABRACL,0.843140584
RRAGD,0.832411588
MYOZ1,0.359106894
SNX6,0.53767254
PGAP6,0.501620262
ENPP5,0.757121808
HIVEP3,0.533815335
TLNRD1,0.25383984
UBL5,0.075022295
SIGIRR,0.219997899
PLEKHA1,0.437913157
PLEKHA2,0.673228182
SCPEP1,0.233658709
SENP2,0.213831005
GNB4,0.796252495
ZNF350,0.374319164
KLHL12,0.025976388
AFAP1,0.540474314
GPBP1L1,0.914772575
C12orf10,0.574234307
FAM3A,0.349568545
AVPI1,0.820635873
SLC25A19,0.135442497
EDA2R,0.281652225
EXOC4,0.166358902
TGIF2,0.97321614
BACH2,0.43432464
ELOVL5,0.38108816
SAV1,0.728789803
TRMT11,0.235830897
MRPS35,0.757418566
APOBEC3G,0.583840358
PPCDC,0.497800228
NIF3L1,0.495142369
CCDC90B,0.041581967
FASTKD5,0.521455168
AASDHPPT,0.109993136
AGBL5,0.802200878
LDAH,0.95093432
ELAC2,0.127502438
GUF1,0.900055815
SPCS3,0.227042806
NAA35,0.842043194
RINT1,0.32724274
SCOC,0.534783256
DHX35,0.890343215
RIC8A,0.77476156
MIIP,0.15627304
ATG101,0.557172286
GAS5,0.464319945
CELF6,0.568488773
EEFSEC,0.457052407
SMAP1,0.062814024
TRAPPC11,0.024148328
ZFAND3,0.877564473
C14orf93,0.50707238
SLC22A23,0.814710008
BCORL1,0.306088752
SRR,0.29981081
ABHD4,0.094322702
MRPL17,0.551599631
FAM204A,0.366410275
RNF123,0.182860034
THADA,0.280800368
UBE2O,0.010400079
VIPAS39,0.075091828
PIEZO2,0.810379075
HEATR6,0.997477925
SH2D4A,0.245266522
NSUN3,0.695770539
FAM111A,0.071722034
MANBAL,0.940195871
GPATCH3,0.079851647
NAPB,0.650878089
SLC17A9,0.328749586
LINC01590,0.97512979
BLOC1S5,0.823003893
ELMO2,0.935440475
GALNT11,0.032357965
ZBED8,0.751093537
CHTF18,0.122243254
TNN,0.218834681
ZNF335,0.014090894
ANKEF1,0.580152631
XPNPEP3,0.13438779
LINC01749,0.165689842
MRPS14,0.399684636
CXorf56,0.628347965
MCUR1,0.551745456
PCIF1,0.162525553
FAM217B,0.510811487
GPSM3,0.309823614
NECAB3,0.420063677
FKBPL,0.457571015
CLSPN,0.0129608
KIF13A,0.600566435
NEUROG2,0.702805285
PRDM15,0.311973415
FIGNL1,0.435165952
ANO3,0.980263373
MYO1G,0.644140301
TSPYL2,0.799271282
RBM26,0.606526758
OXCT2,0.905175288
PERP,0.021088673
LHPP,0.878334176
RBKS,0.156741798
PBLD,0.718347469
GOLPH3,0.221041551
MCCC2,0.852027677
SNX16,0.416913382
POPDC2,0.61398905
SAMSN1,0.297438473
EPB41L4A,0.351377873
PARVG,0.913911276
CENPK,0.977459416
RTP4,0.883775498
MAGEF1,0.706202128
MOAP1,0.185586848
TMBIM1,0.523235092
VSIR,0.396919528
SLC39A8,0.383156371
DUS1L,0.01704115
RRAGC,0.154175839
NOD2,0.367648383
XYLT1,0.516791988
XYLT2,0.763410942
IFIH1,0.814328502
RBSN,0.70409775
PDF,0.063481837
KIF9,0.706502181
C17orf75,0.601378541
NCAPG,0.566441149
ERAP2,0.966870333
CARD9,0.806209807
OSGEPL1,0.926180433
DPEP2,0.058170348
P3H1,0.244610387
IRF2BPL,0.290125923
MMS19,0.864076512
DNAJC1,0.925093031
TFB2M,0.615601916
SEMA4A,0.687589983
PJA1,0.136640007
STRA6,0.681219672
TOR3A,0.308838039
MLST8,0.714193067
HERPUD2,0.682916031
ATL2,0.665542627
PDLIM2,0.064896916
TENT4B,0.012683207
ARHGEF28,0.3195965
ZSCAN31,0.678553637
NOC3L,0.476056848
FBRS,0.384043198
RNF25,0.308528578
NSD1,0.590422632
COP1,0.068491902
LMBR1,0.726452985
XPO4,0.724028111
NFKBIZ,0.199245764
ARHGAP9,0.141237664
HS1BP3,0.520603384
AZI2,0.237243981
NXN,0.889610534
SIL1,0.958327663
IKZF4,0.889327632
IKZF5,0.956720893
ZMAT3,0.541861518
GMCL1,0.074391141
ZNF106,0.769323338
MPP5,0.294801818
AKTIP,0.419288249
CDH24,0.674452504
KLHL25,0.199745056
GZF1,0.574398874
TMEM267,0.703071788
TMEM168,0.27463742
MTMR14,0.877757286
SUSD1,0.377769455
DCLRE1C,0.858943127
ATG3,0.664140563
INF2,0.115823294
POLR1E,0.879548476
SUDS3,0.040021769
TTC31,0.251388881
CIAO3,0.954716247
ZDHHC6,0.58709664
PCNX4,0.12491857
ACTR6,0.581863036
MRPS25,0.6090277
NOM1,0.242155677
CPEB1,0.638707218
GPR135,0.279462158
TTTY15,0.905586827
MOSPD3,0.65151608
GIGYF1,0.229970724
VPS16,0.251795568
MFSD14A,0.680965659
CSRNP1,0.658471047
ANAPC1,0.503749569
GORASP1,0.293590073
TMPRSS3,0.494447357
COPS7B,0.860025559
NUCKS1,0.27953574
UNKL,0.716169173
WDR13,0.790397378
SMAP2,0.859435186
METTL17,0.345336149
ACBD3,0.84311197
MFSD1,0.794233792
PLPPR2,0.066668192
SMURF2,0.821489715
CCDC136,0.107365144
SMYD3,0.656257798
C16orf58,0.749011231
ATPAF1,0.386417475
TNS3,0.397213721
FAM160B2,0.924647612
PARP12,0.829346166
ZNF574,0.977373853
CREB3L2,0.526024044
S100PBP,0.46942308
IPPK,0.620747762
MEAF6,0.855287068
CCDC14,0.346070523
ILRUN,0.715894266
ENGASE,0.814183774
PCED1A,0.333196658
C11orf1,0.726630672
RMND5B,0.800670757
FNDC3B,0.666713021
MTHFSD,0.28610719
MICAL1,0.990863236
CERK,0.637795503
AEN,0.741817253
RBM15,0.077668839
CRTC3,0.967210243
GINS3,0.10205444
TBC1D15,0.718116171
EPS8L2,0.854209975
LMF1,0.81181205
EXO5,0.333736279
IFT22,0.979563886
CEP85,0.980048361
DDX31,0.524639512
RMND5A,0.861200328
DEPTOR,0.720552252
IQCH,0.358527975
ARV1,0.351260622
NMNAT1,0.261997704
ELOVL1,0.888718402
KLC2,0.043693623
FBXL17,0.813573055
PORCN,0.285568849
GNPNAT1,0.340880614
ISL2,0.760506781
MARCHF7,0.451713076
SPATA20,0.78829953
YTHDC2,0.213851161
TUT1,0.047064326
AIDA,0.089813358
USP46,0.117414422
VWA1,0.694145303
PLEKHG2,0.397564635
DCLRE1B,0.402408387
NABP1,0.939135138
ARMCX5,0.866823958
METTL4,0.278703395
RFX7,0.17293077
CDCP1,0.616237648
PAPOLG,0.316471629
C12orf43,0.11885447
LPIN3,0.515432398
RANBP17,0.384395143
BCL11B,0.955497419
CASD1,0.439995969
SLC30A5,0.737363475
CCDC71,0.770366524
RASAL3,0.430566384
TTC23,0.513395893
MRPL14,0.775830584
STAG3L4,0.766351549
NT5DC2,0.783614362
CENPH,0.661377038
MRPS26,0.397974712
MRPS24,0.390858775
MRPS15,0.788814622
MRPS11,0.409000111
MRPS9,0.972668084
MRPS6,0.716418832
MRPS5,0.329816284
MRPL41,0.668782301
MRPL40,0.144161179
MRPL38,0.008430275
MRPL36,0.567895824
MRPL34,0.317264314
MRPL32,0.173752877
MRPL11,0.814202382
MRPL9,0.536823069
MRPL1,0.526231298
NDRG4,0.898835582
SLC26A6,0.069520279
PINK1,0.914931874
REEP1,0.403148166
GPBP1,0.113585
ACD,0.29581845
TMEM237,0.730932413
NBEAL1,0.442171076
MRPL44,0.557037955
VPS33A,0.166957217
NOL6,0.325572844
TMEM135,0.397708456
JMJD4,0.677323571
KRI1,0.4925184
MARCKSL1,0.492843085
UPF3B,9.14E-05
UPF3A,0.876109726
RSRC2,0.2793288
INTS3,0.508844164
SOWAHC,0.566999822
WNK1,0.58565728
NADK,0.234676604
ZFP69B,0.960779628
SPATS2,0.931324994
ZSWIM4,0.90370902
CPLANE1,0.151950184
ZNF649,0.022584116
MPPE1,0.825617834
COA7,0.839136233
PYCR3,0.367079002
UBE2Z,0.146544704
C8orf33,0.958075922
STK33,0.014444529
PLEKHA3,0.930776735
PHACTR4,0.979867824
BRD9,0.61698525
CAPRIN2,0.559458433
ZSCAN18,0.874032983
GRAMD2B,0.655676506
AACS,0.899552655
ZBTB10,0.436452155
KCTD14,0.383347675
ZNF747,0.630379112
DLK2,0.042418986
ANTKMT,0.873247344
FUNDC2,0.537375574
DDRGK1,0.854688908
MRPS34,0.183339467
CENPBD1P1,0.846063214
C11orf95,0.390779274
LRRC61,0.810842226
CHID1,0.966706868
TRAK2,0.027538814
SLC2A11,0.086479879
MTMR9,0.107343365
CRELD1,0.824208717
MRPL57,0.925200174
OTUB2,0.055398609
PCYOX1L,0.702835102
YIPF2,0.526107862
PRR14,0.713955419
HROB,0.163578955
CYREN,0.264758353
LRFN4,0.509233054
AUNIP,0.006490692
VKORC1,0.068700642
TRIR,0.095324793
MIS12,0.455079737
CUEDC2,0.660025963
SCNM1,0.678677531
METRN,0.893248468
DBNDD1,0.195526364
SLX1B,0.90020862
DDX50,0.069145278
DDA1,0.25166144
GGCT,0.264587197
GID4,0.401063974
CENPM,0.755360621
C7orf25,0.822038437
TMEM106C,0.660847917
NUP37,0.661886675
AHNAK,0.16661271
ZNF655,0.201843978
SPATA5L1,0.001177232
PDCL3,0.253236827
ERI3,0.80029182
C7orf26,0.413034331
NABP2,0.367836941
KXD1,0.831734489
PVRIG,0.041514285
ZFYVE21,0.475770261
DDX54,0.448374892
TMEM38A,0.784680774
TSEN34,0.593585932
KCTD15,0.1913769
SECISBP2,0.42467267
NOC4L,0.041647893
ALG8,0.689215367
PRRG4,0.855109916
ASPSCR1,0.178902706
TMEM223,0.473649837
ATG9A,0.018574818
METTL16,0.322233497
FTO,0.304989386
POGLUT2,0.18671719
ELOVL6,0.354065548
FASTKD3,0.657456753
TMEM109,0.264242741
C2orf49,0.32432642
DSCC1,0.864928241
DCTPP1,0.774922634
C1orf50,0.486753546
CCDC86,0.527649612
LBHD1,0.472414669
WDR77,0.497202922
SLC25A23,0.57688465
SMIM7,0.302290395
ALG12,0.197452644
ZNF426,0.507654634
TMUB2,0.987297484
TRAPPC6A,0.746836298
METTL22,0.066302038
CHAC1,0.840790172
C9orf16,0.75281344
C11orf49,0.452286925
TAF1D,0.900960393
RNF26,0.892736949
MAPKAP1,0.99447119
DHX58,0.752098132
NDUFAF5,0.584813722
TMEM185B,0.651271375
APOO,0.574125345
RETREG2,0.277708085
DERL1,0.840307676
CCDC28B,0.59651321
PHF23,0.194657707
MBOAT7,0.742615031
PPDPF,0.980067363
CHCHD7,0.846685694
FKRP,0.940991152
ZSCAN5A,0.401306223
DHRS11,0.225154209
TNIP2,0.890322775
PLEKHF1,0.628608961
MFSD11,0.718148987
GNPTAB,0.788781118
NOL12,0.129087407
TMEM243,0.666127615
LENG1,0.902886543
C1orf35,0.498837128
RBM42,0.088948032
CENPO,0.55772793
C19orf57,0.080116725
CRELD2,0.627901936
ZNF343,0.889972406
FBXL15,0.163572888
ZNF576,0.343833268
THTPA,0.421769402
EFHD2,0.38005451
TTPAL,0.273578463
BRCC3,0.293165324
FSD1,0.146504099
TMEM43,0.336515434
IRX6,0.297473934
THOC6,0.700021291
ZNF557,0.607916234
DCAF10,0.806251936
CPLANE2,0.300715609
ZXDC,0.474474591
BHLHE41,0.7780411
HMGN5,0.652657564
FCRL2,0.512928616
BCL2L14,0.09564798
GLB1L,0.930033546
KREMEN2,0.464498268
ZBED2,0.674076171
LRFN3,0.965620538
CYBC1,0.827772877
HAUS3,0.471330044
FYCO1,0.404521377
WDR25,0.063346378
PAGR1,0.067290041
RIPOR1,0.627046007
MAIP1,0.728102484
GCC1,0.12590984
ATP13A3,0.675973863
TTC13,0.78591393
ABHD8,0.054038502
NKAP,0.026159086
CDC73,0.425262325
SLC52A2,0.214112451
SPAG16,0.746711179
TMEM231,0.515698338
CORO7,0.119087378
CHPF,0.511178389
CARS2,0.672711076
MRPL24,0.219715565
ARMH3,0.87345612
MUL1,0.108343683
SAP130,0.494896796
OBI1,0.357264819
CEP97,0.091104129
TCTN1,0.833266574
ADIPOR2,0.655788611
CERS4,0.309192811
FAM118B,0.407277489
RIC3,0.521967233
VCPKMT,0.801049333
NAA16,0.011084993
TANGO6,0.243731955
HMBOX1,0.419601812
RNASEH2B,0.16752263
SNRNP25,0.457878571
GALNT14,0.88195835
ARMT1,0.346947014
TNFAIP8L2,0.904468725
OGFRL1,0.94638267
OCEL1,0.589954284
C1orf54,0.073930882
EFL1,0.277773544
SCRN3,0.390321402
CCDC121,0.143325384
ARMC7,0.397623635
TMEM53,0.935903886
C22orf46,0.012362899
ROGDI,0.968340498
CHMP6,0.09197299
SRD5A3,0.837915972
PANK3,0.966196206
AKIRIN1,0.742316861
MCPH1,0.800072714
MAP7D3,0.859046153
USB1,0.201583573
RHBDF2,0.191258794
HECTD3,0.82378268
BEND5,0.908455728
RPAP3,0.225415383
ARHGAP10,0.496349376
DYNC2H1,0.072454997
PPP1R3B,0.570502037
NEIL1,0.667110061
HSPBAP1,0.998336631
ICE2,0.834926656
DHX40,0.52887434
PLEKHF2,0.945982181
PARP8,0.67525918
C3orf52,0.03566259
TUT7,0.546818909
NLRX1,0.418529064
FN3KRP,0.546269292
ZNF329,0.333441634
FASTKD1,0.765517543
OGFOD2,0.165342375
SMC6,0.055901284
RTL10,0.556697711
CENPU,0.967161104
ZDHHC14,0.430640601
MSANTD2,0.523443942
SAP30L,0.16661464
GAL3ST4,0.564393169
QTRT2,0.181055265
ZNF322,0.128404966
YRDC,0.384415004
MANEA,0.21657356
GALNT12,0.692210517
ZC2HC1C,0.135851075
RIOX1,0.156613777
ZYG11B,0.073031506
OGFOD3,0.293553899
C11orf80,0.644582384
LRRK1,0.938800584
PRKRIP1,0.03547433
NOL9,0.780684738
COLGALT1,0.183749394
MORC4,0.996347426
IPO4,0.602923236
GTDC1,0.481647988
IGFLR1,0.362838738
CCDC51,0.302010632
NPEPL1,0.460460024
PPCS,0.335739733
TBL1XR1,0.912044834
AAGAB,0.111539487
VPS37B,0.84350149
SUV39H2,0.569824564
ZNF768,0.457118022
THAP9,0.899670859
WDR59,0.250118257
PALB2,0.038117727
SH3D21,0.317224314
NARS2,0.740480221
E2F8,0.735405403
KCTD17,0.275450721
TBC1D17,0.435393302
TEFM,0.174309439
BBS10,0.054554361
TTLL7,0.734227056
CCDC7,0.175863382
ZNF419,0.436602929
CLIP4,0.236331949
ECHDC3,0.47924922
SLC25A22,0.101107013
ZFAND1,0.892990547
SNIP1,0.382297391
ASB13,0.663825876
DHRS12,0.701185266
ZNF668,0.08154929
GEMIN7,0.548368879
C1orf115,0.099680895
ISOC2,0.238918183
ELMO3,0.183899181
KATNBL1,0.798826033
TXNDC15,0.991398247
MCTP1,0.03104039
ZFHX4,0.612051806
ACBD4,0.351193478
MICALL2,0.317366525
CCDC82,0.027354383
LRRC31,0.438469279
KLHL36,0.432659181
ZNF665,0.680763858
CLMN,0.763672596
FBXO31,0.697150515
GSDMD,0.936197705
C12orf49,0.470415503
ALG9,0.425886256
ZNF408,0.641519853
ARMC5,0.012224723
CARF,0.83973413
SHCBP1,0.968354328
HPS6,0.516480144
VASH2,0.543612564
GSTCD,0.518060412
TTC21B,0.650776932
PTCD2,0.852117357
SLTM,0.038964924
EHMT1,0.627870829
AGMAT,0.965988258
NIPAL2,0.378722641
TLE6,0.699025115
MOB3B,0.472673367
ZNF552,0.095716817
WDR78,0.280895724
CAMKMT,0.513774951
METTL8,0.869067358
NAA40,0.41017106
ZMYM1,0.407759736
KDM8,0.113685082
QSER1,0.731889344
GEMIN6,0.479615451
PEAK1,0.918650218
PIP4K2C,0.563609714
NHEJ1,0.563761989
AGBL2,0.535586712
ZBTB3,0.907073942
ZDHHC11,0.843087492
RNF122,0.523362526
MFSD13A,0.634205264
CSPP1,0.023716384
TLCD3A,0.741409859
LINC00115,0.458227486
SNX22,0.987221529
FLJ13224,0.205517157
NEK11,0.580397628
ZNF669,0.064538696
RBFA,0.222887852
JHY,0.053192291
TREML2,0.423339687
BORA,0.742744333
TCTN2,0.175936896
ALG13,0.246595833
CPSF7,0.407422787
RPAP2,0.340300696
CBLL1,0.707910042
NUDT18,0.181083135
RABEP2,0.978496604
UBA5,0.889423208
DCAKD,0.505651804
CCDC134,0.929557509
ZC3H14,0.253542253
MAP9,0.473108373
HDAC11,0.12361693
CAAP1,0.124533607
PLBD1,0.99716633
LPCAT1,0.594077158
RIN3,0.736208363
ZNF671,0.633015109
MCMBP,0.972804577
GGNBP2,0.067686355
ZNF672,0.740628034
ATP8B4,0.343608607
THNSL1,0.898547573
RPP21,0.667273716
ZNF613,0.62038955
PRR5L,0.161374131
CYBRD1,0.625842193
NUP85,0.970183505
NAA60,0.699230991
MORN1,0.830622841
PYROXD1,0.071529572
ACTR5,0.949129874
ATAD5,0.849228752
MAGIX,0.336679256
SETD6,0.181373098
TCEAL4,0.049423634
MRM1,0.118648277
ADM2,0.292085685
SPEF2,0.062026371
MAP6D1,0.987739844
DOK3,0.471746585
TNIP3,0.536892603
KIAA0319L,0.397245993
SYNPO2L,0.77341146
COQ8B,0.873677918
SLC35E1,0.226080431
ZNF696,0.887844356
L2HGDH,0.113496837
DHDDS,0.943152027
NOL10,0.467675618
ERMP1,0.910564999
PAQR6,0.370610555
DENND1C,0.787865727
CEP76,0.486558774
JADE1,0.688626406
DENND2D,0.60681761
