,p value
FEM1A,0.020585354
PIP4P2,0.017903176
CDCA7L,0.909801444
IL17RB,0.808753742
RBM38,0.911833584
ZNF823,0.084462508
ENOSF1,0.202821762
HAUS7,0.730759191
GALNT10,0.438158927
CNOT11,0.715874322
FOXRED1,0.63645021
CDV3,0.976888209
NAGK,0.550000003
SUPT20H,0.571778039
UBE2Q1,0.854898545
MED29,0.199559152
BMP2K,0.498027611
VEZT,0.119982948
OTUD5,0.840535585
ZCCHC8,0.214105367
RNPC3,0.889891625
DDX60,0.965999524
CDKN2AIP,0.190693041
CARMIL1,0.503399102
KIF21A,0.146838785
ANKRD10,0.327774483
ZNF280C,0.48312434
VPS50,0.611112612
OTUB1,0.842619106
TASP1,0.780873081
DOCK10,0.136323301
STAP2,0.778796181
TRMT1,0.494357405
TTC27,0.300460153
THUMPD1,0.211486373
POMGNT1,0.857944217
ZDHHC7,0.615744632
AMBRA1,0.036735653
SMPD4,0.158564225
ZNF407,0.840010435
PNRC2,0.819588749
SLC39A4,0.42073894
LRRC40,0.195592477
G2E3,0.527137987
TBC1D22B,0.614472672
KRBOX4,0.097917355
DEPDC1,0.646500276
CHD7,0.788145007
BTBD2,0.869420502
OSGEP,0.828963353
LYAR,0.774439446
RAB20,0.672009995
PIGV,0.359014441
NHP2,0.923300256
BCAS4,0.830787467
TMEM127,0.110416581
NLRP2,0.873707368
INTS8,0.054049981
ZNF692,0.116500456
RNF126,0.156901371
ZNF416,0.435769284
PRPF40A,0.2525268
DDX27,0.005887001
HIF1AN,0.459376553
ZNF446,0.257121311
CDC37L1,0.725079921
URGCP,0.574426027
NPLOC4,0.838864374
DENND4C,0.317714585
GPATCH2L,0.382519572
MFN1,0.051607411
PEX26,0.708712133
PPP4R3A,0.737230207
SLC30A6,0.106493792
IWS1,0.028921779
SCYL2,0.910557549
KANSL3,0.870110714
RABL6,0.66466703
MREG,0.419238242
TRMU,0.316396688
YEATS2,0.313405484
PACS1,0.306620832
FRMD4A,0.512170744
LUC7L,0.101183824
NSUN5,0.776423044
RBM22,0.304440183
VAC14,0.447252083
IARS2,0.050981278
MAP7D1,0.053851491
YJU2,0.985456964
POLR3B,0.688691949
CCDC88A,0.841486103
IPO9,0.962339153
NDC1,0.471485627
NECAP2,0.576938783
KBTBD4,0.340364901
LMBR1L,0.780144353
WDR11,0.436927021
POLR3E,0.094421437
SLF2,0.111901015
TSR1,0.291508235
CEP72,0.694218932
ASF1B,0.927503542
INTS13,0.063192949
BTBD7,0.511558517
N4BP2,0.569574917
ATF7IP,0.358161482
C1orf112,0.381332012
ZFP64,0.242078027
DNAJC11,0.577874356
VPS35,0.430283314
ARFGAP1,0.224930542
NAXD,0.15811216
EDEM2,0.691477511
CHFR,0.344964978
COA1,0.61317366
AP5M1,0.652532814
NUP133,0.268381959
CNDP2,0.243805243
CCAR1,0.077863342
AGK,0.280871391
TMEM184C,0.18887685
SEPTIN11,0.550039861
TMEM30A,0.802093527
CDK5RAP2,0.326998878
INTS9,0.834196685
UGGT2,0.132337148
RCOR3,0.647548505
WDR12,0.310462448
DHX32,0.722398834
TTC17,0.85853162
EXOC1,0.004470256
INAVA,0.708123083
NGLY1,0.734999073
ZNF83,0.409156121
EXOC2,0.415554447
PRR11,0.755134434
TBC1D23,0.284813227
TDP1,0.920574861
ZNF839,0.567267167
ERMARD,0.170477992
RIOK2,0.070276429
CMTR2,0.990727936
TXLNG,0.885152215
LMBRD1,0.8310693
DEPDC1B,0.125953865
LRIF1,0.430237282
DDX28,0.889767476
PCID2,0.377484482
MBNL3,0.9851814
METTL2B,0.191904927
DCP1A,0.724702786
TRERF1,0.874512487
UTP6,0.13822691
BDP1,0.061772024
KDM3A,0.332736948
VPS11,0.674140808
PAG1,0.157644351
PECR,0.755243828
DCAF6,0.30903764
SELENOS,0.99629124
GLT8D1,0.603147885
EMC3,0.381702166
CAND1,0.275380916
UBAP2,0.499851636
CENPJ,0.770815929
EAPP,0.204222053
CENPN,0.876307847
EAF2,0.901409925
WWC3,0.437471025
ARHGAP15,0.196650309
PPP2R2D,0.099384502
BRK1,0.277245857
ITFG2,0.885559475
CISD1,0.405694917
PLGRKT,0.293524353
USE1,0.714128679
PSENEN,0.228269155
TEX2,0.935939303
ZC3H15,0.215527806
ACOT13,0.106801052
KIZ,0.756568195
TMEM165,0.354932951
ACTR10,0.13786325
ECHDC1,0.78323753
TMEM126B,0.823806632
HDAC8,0.419513692
ASH1L,0.780471649
CBWD1,0.12723632
PBK,0.250268845
WSB2,0.2545889
MYNN,0.423363911
ZNF395,0.423936485
UNC45A,0.551512544
ZNF302,0.031651672
ACSS2,0.531946309
KMT2E,0.116316914
RNF114,0.246789897
CMAS,0.416528881
BIN3,0.381145878
ERBIN,0.337723567
LANCL2,0.896108633
NXT2,0.578709572
RCC2,0.135975999
NKRF,0.447216703
DMAP1,0.358270934
ZMAT5,0.946737834
LIN37,0.021415906
KLHL9,0.319652486
SULF2,0.803808665
NDUFA12,0.758715088
NSFL1C,0.470012638
RAB5IF,0.398745733
BAIAP2L1,0.385237466
SLC25A40,0.952182102
BCAP29,0.144904078
SLC50A1,0.580260554
KLHL7,0.338805084
MYDGF,0.659667384
SMG9,0.061436391
ALG1,0.567346489
UBFD1,0.111048447
TMEM234,0.314607992
NSMCE3,0.643488728
MOSPD1,0.064882404
MTFR1L,0.538739142
FAM214A,0.722682689
ZNF253,0.66149258
YLPM1,0.33736564
RNF20,0.001382399
TMX4,0.576615857
MEPCE,0.126738504
CTNNBL1,0.018181957
GPCPD1,0.482775162
LRRC8A,0.631557617
CPXM1,0.999649924
KYAT3,0.599655321
WDR45B,0.704565975
BEX4,0.089890976
PARD3,0.755743794
METTL3,0.445935358
PPAN,0.228261346
CTPS2,0.818916512
EIF4ENIF1,0.654782242
KCNQ5,0.674671409
CHST7,0.590655991
ERO1B,0.465252817
DIABLO,0.966100648
INPP5E,0.630185102
BCCIP,0.371197248
CLDND1,0.089567817
TWNK,0.578210294
POLE4,0.259900688
TRIM39,0.585983765
VTRNA1-3,0.054915971
AKIP1,0.811664855
TMEM9B,0.234623797
SAR1A,0.285130515
CFAP298,0.985400194
SLC2A4RG,0.64596421
ZC3HAV1,0.544482576
GPR137,0.394597224
SPHK2,0.165073582
GRIPAP1,0.607448082
EMC7,0.810183611
RAD18,0.551113421
CDC42SE1,0.902010524
UGGT1,0.040850451
KCMF1,0.878318553
TM9SF3,0.711430271
MDM1,0.161465439
LGALS14,0.959240971
UBQLN4,0.477922587
AGPAT3,0.896369369
WRNIP1,0.977694895
BDH2,0.730967274
TMEM167B,0.391140799
PNO1,0.883435011
SH3GLB2,0.435170067
C15orf39,0.539695048
STARD7,0.960242168
IFT46,0.78739995
C1GALT1,0.747586397
EXOSC5,0.73805473
SMARCAD1,0.359782202
DHX33,0.145358555
MCCC1,0.045298523
LXN,0.713710654
NCLN,0.477256228
GPR108,0.568149486
SPPL2B,0.415863222
FEM1C,0.516823968
DUS3L,0.094960993
SMCO4,0.997278641
ARNTL2,0.151238266
DUSP22,0.859484988
HMCES,0.685554606
ENY2,0.54275479
MRPS22,0.565282638
MFF,0.354377101
SDR39U1,0.529367948
XAB2,0.133960162
SMYD2,0.035206559
C5orf15,0.299406374
NIT2,0.134628225
OTUD7B,0.867206915
PARP6,0.386829509
ATXN7L3,0.1187806
POGLUT1,0.180134232
PSMG2,0.067386842
ADPRM,0.922225487
BBX,0.196355407
CDC42SE2,0.550998137
KIF15,0.561793704
TOMM22,0.290270516
CHPT1,0.858669113
TULP4,0.355165439
SLC12A9,0.230093949
COQ8A,0.434859569
CTNNBIP1,0.659487957
SDHAF3,0.11583559
YAE1,0.75508607
CCDC47,0.010180969
ACKR3,0.671704478
COQ9,0.64483858
CCNL1,0.163883633
CIAPIN1,0.871261825
VPS35L,0.188248281
PDXP,0.184850764
RSRP1,0.915519401
RARS2,0.02019062
TWSG1,0.946444901
PLSCR3,0.872305804
UTP3,0.208451928
PCBP4,0.649052563
DDX24,0.475350198
KNL1,0.840047469
AGTRAP,0.428208346
ENTPD7,0.66256147
PCNP,0.191287214
PITHD1,0.836197727
AVEN,0.971479786
C12orf4,0.241287816
TIGAR,0.244117917
PNPLA2,0.211594647
NAT14,0.708918733
PDSS2,0.629763771
REXO4,0.531105082
INTS12,0.516093788
CAMK1D,0.759271677
GOPC,0.863266189
NUP107,0.328004145
LYRM4,0.778867978
MRPL47,0.675556073
ATP13A1,0.277142888
CHMP1B,0.949716185
APMAP,0.971106346
RNPEPL1,0.707644922
RTN4,0.657895423
TMEM159,0.809451573
SCYL3,0.920955207
RALGAPB,0.670831876
LYRM1,0.31042678
SMIM8,0.22628665
SLC44A2,0.882600569
SMURF1,0.107619691
PHTF2,0.492587565
PELI1,0.599578684
ASPHD2,0.715469459
ZNFX1,0.819533825
DOLPP1,0.917457256
CORO1B,0.82605342
VARS2,0.50456148
ZMIZ1,0.828974636
KIAA1191,0.865941753
SLC39A10,0.530596628
FAM219B,0.557776459
NIPAL3,0.489185432
RALGAPA2,0.471739965
THOC2,0.106459243
DENND11,0.839799719
ATP8B2,0.447345896
ATP10D,0.051093676
ZNF248,0.847937761
SPRYD7,0.303704786
THAP11,0.332189955
TTC7A,0.038464323
ERGIC1,0.804900956
PPP4R3B,0.001579119
LYRM2,0.347088744
SNX14,0.029875918
DANCR,0.774396073
KAT14,0.196667724
PBXIP1,0.731419823
ZNF286A,0.428321544
SENP7,0.638966549
ZNF304,0.331155285
AICDA,0.998816636
MRS2,0.81688033
CLK4,0.255550403
RAB22A,0.741850476
CYP20A1,0.570340734
SPC25,0.364295216
ABHD6,0.751303497
NMRAL1,0.705491801
MIF4GD,0.802329618
SCYL1,0.255112014
RHBDD2,0.960404129
WDR18,0.068010397
NDRG3,0.569642382
BIRC6,0.339621283
REXO1,0.573014746
KIAA1143,0.463212351
TMCC3,0.281010865
GATAD2B,0.438028511
ISY1,0.564727416
SCAF4,0.684229452
LRRC47,0.087232483
CNOT6,0.854976615
ZNF512B,0.08836243
ZNF490,0.168740804
GRAMD1B,0.320578463
NLN,0.920854654
ESYT2,0.242132378
AHRR,0.668838653
ARID1B,0.694770092
HEG1,0.190687289
RIMKLB,0.286813144
KIDINS220,0.404140922
MTA3,0.586550088
AARS2,0.504164731
MAVS,0.849278892
ZNF608,0.21563676
INTS2,0.408211456
XPO5,0.731124071
COG6,0.559219865
ARHGAP31,0.329697842
SERINC1,0.437551504
HECW2,0.347691579
RPTOR,0.163357627
NUFIP2,0.703246159
TBC1D14,0.249090519
MIB1,0.230552588
ZNF398,0.591105442
KLHL42,0.924367468
TAOK1,0.747603453
NCEH1,0.142093821
STAMBPL1,0.987155926
IFT80,0.875703379
ARRDC3,0.901323007
KLHL8,0.412948923
TRMT5,0.878316704
FAM135A,0.898881795
PREX1,0.136667283
TMEM181,0.337449495
ARHGAP21,0.435461302
CFAP97,0.264092573
RIC1,0.404590834
WDFY1,0.500001571
MRTFA,0.797243621
ZNF687,0.222430347
HOMEZ,0.02482883
WDR48,0.143958032
USP36,0.597445025
SLAIN2,0.984998866
DIP2B,0.784685106
RANBP10,0.720594479
RELCH,0.479587938
VPS18,0.135494273
SHROOM3,0.457083022
STIM2,0.895356262
ZBTB2,0.152121559
ZFAT,0.2057348
SH3RF1,0.211691259
POGK,0.523097723
USP28,0.519589582
DHX37,0.092662622
PHF12,0.935049245
CIP2A,0.300799757
UVSSA,0.704827192
GRAMD1A,0.668348432
CALCOCO1,0.894266633
ZBTB4,0.337010605
PHRF1,0.036273574
RDH14,0.305949824
EPB41L5,0.328768568
RNF213,0.46071338
GPAM,0.777470983
ALS2,0.013087079
CHD8,0.509550725
ZDBF2,0.807087024
KIAA1586,0.938286023
ZNF317,0.302756369
USP37,0.447997424
DDX55,0.873961585
FANCM,0.595990256
CPNE5,0.376314245
FAM160B1,0.757490183
NCKAP5L,0.414452034
CWC22,0.006552627
GBA2,0.925450472
WDFY4,0.478329212
DENND1A,0.11759501
MIER1,0.701064101
SFMBT2,0.779777812
GPR107,0.404448456
METTL14,0.167744657
EPG5,0.718653709
NCOA5,0.680168754
TRIB3,0.105815537
ANKRA2,0.363773644
RBAK,0.796726445
SUGP1,0.112646598
GATAD1,0.588455355
RAB40C,0.79748104
POLD4,0.589027684
CCAR2,0.996997847
LSM2,0.53710342
CCNB1IP1,0.806982212
SLAMF7,0.996946155
RAP2C,0.22209022
C6orf47,0.311321741
ZNF410,0.199699374
CTDSP1,0.27660778
SQOR,0.369846014
SRPRB,0.30378348
ENOPH1,0.063468375
TRAPPC1,0.005929561
ZBED5,0.456397444
CREBZF,0.020893774
PCTP,0.069144143
RPRD1B,0.919782724
ZNF71,0.982257376
INIP,0.673129467
PRUNE1,0.760075179
OSTC,0.567263362
SCAF1,0.198121543
KMT2C,0.84822605
CACTIN,0.114531176
EPS15L1,0.907302094
SELENOK,0.753282942
SINHCAF,0.421095706
RBM25,0.023199156
WIZ,0.690957536
MID1IP1,0.948776482
ABRACL,0.876085476
RRAGD,0.749085814
SNX6,0.483988595
PGAP6,0.489320425
TLNRD1,0.238208694
UBL5,0.052046787
PLEKHA2,0.88112203
SCPEP1,0.237698761
SENP2,0.22990727
ZNF350,0.435782547
KLHL12,0.020927691
GPBP1L1,0.99071105
C12orf10,0.691926516
FAM3A,0.485465329
SLC25A19,0.139991489
EDA2R,0.441055523
EXOC4,0.155655992
TGIF2,0.962503319
ELOVL5,0.343649196
SAV1,0.756546859
TRMT11,0.118880661
MRPS35,0.857047257
APOBEC3G,0.43847793
PPCDC,0.60307437
NIF3L1,0.791014923
CCDC90B,0.037983239
FASTKD5,0.546744913
AASDHPPT,0.12698873
AGBL5,0.610753912
LDAH,0.992002678
ELAC2,0.120479422
GUF1,0.819352814
SPCS3,0.26485666
NAA35,0.225652762
RINT1,0.24958208
SCOC,0.493533888
DHX35,0.837939723
RIC8A,0.695311847
MIIP,0.200746637
ATG101,0.655705116
GAS5,0.729073443
EEFSEC,0.673442169
SMAP1,0.072408115
TRAPPC11,0.025229562
ZFAND3,0.765215999
ABHD4,0.077631302
MRPL17,0.576810149
FAM204A,0.28088959
RNF123,0.129984791
THADA,0.315525226
UBE2O,0.011059898
VIPAS39,0.047820936
PIEZO2,0.817768958
NSUN3,0.863938213
FAM111A,0.06822364
MANBAL,0.869080358
GPATCH3,0.081748864
NAPB,0.625653799
SLC17A9,0.284348582
BLOC1S5,0.766339693
ELMO2,0.938033582
GALNT11,0.008695627
CHTF18,0.141894311
ZNF335,0.01404958
XPNPEP3,0.847785313
MRPS14,0.428873932
CXorf56,0.557329641
MCUR1,0.528171306
PCIF1,0.194257007
FAM217B,0.64581291
GPSM3,0.447311573
FKBPL,0.516218473
CLSPN,0.022938492
PRDM15,0.179862491
FIGNL1,0.550648479
MYO1G,0.689630373
TSPYL2,0.867692116
RBM26,0.761982856
GOLPH3,0.268283983
MCCC2,0.748385328
SAMSN1,0.308704279
PARVG,0.982523844
CENPK,0.877832297
RTP4,0.735382888
MAGEF1,0.525356311
MOAP1,0.194278275
TMBIM1,0.697203571
SLC39A8,0.437167966
DUS1L,0.01291183
RRAGC,0.1332499
NOD2,0.327919099
XYLT2,0.704697167
IFIH1,0.758631864
RBSN,0.490145049
PDF,0.084067124
C17orf75,0.653349928
NCAPG,0.49104269
ERAP2,0.880406611
OSGEPL1,0.806807486
P3H1,0.326086431
IRF2BPL,0.324201965
MMS19,0.978711856
DNAJC1,0.724546912
TFB2M,0.676303065
SEMA4A,0.725333305
PJA1,0.153892382
TOR3A,0.325233209
MLST8,0.809109539
HERPUD2,0.702148809
ATL2,0.661271439
TENT4B,0.017722334
NOC3L,0.400646077
FBRS,0.364312884
RNF25,0.359751425
NSD1,0.631321254
COP1,0.062250939
LMBR1,0.591060948
XPO4,0.727443739
NFKBIZ,0.339427789
ARHGAP9,0.177103854
AZI2,0.452688579
SIL1,0.804795894
IKZF5,0.748521277
ZMAT3,0.551301833
GMCL1,0.067367778
ZNF106,0.815686885
AKTIP,0.440918984
GZF1,0.789864975
TMEM267,0.661937825
TMEM168,0.331324291
MTMR14,0.971305721
SUSD1,0.382803444
DCLRE1C,0.807958839
ATG3,0.607524796
INF2,0.060467394
POLR1E,0.996707785
SUDS3,0.051838741
TTC31,0.268853048
CIAO3,0.992878068
ZDHHC6,0.512234729
PCNX4,0.551114383
ACTR6,0.636383427
MRPS25,0.44808703
NOM1,0.26081321
GIGYF1,0.253824898
VPS16,0.277560283
MFSD14A,0.635281483
CSRNP1,0.758010309
ANAPC1,0.54082147
GORASP1,0.36225374
TMPRSS3,0.648854042
COPS7B,0.810932445
NUCKS1,0.235214161
UNKL,0.509077783
WDR13,0.874807103
SMAP2,0.85813942
METTL17,0.351554478
ACBD3,0.811945976
MFSD1,0.743397705
SMURF2,0.975793115
SMYD3,0.937813482
C16orf58,0.689143164
ATPAF1,0.326274065
FAM160B2,0.92023292
PARP12,0.896286226
ZNF574,0.879052575
CREB3L2,0.526348022
S100PBP,0.506703455
IPPK,0.579770817
MEAF6,0.903986335
CCDC14,0.418550633
ILRUN,0.741994302
ENGASE,0.731140876
PCED1A,0.457858685
C11orf1,0.879301058
RMND5B,0.826012787
FNDC3B,0.62385157
MTHFSD,0.2253695
MICAL1,0.887713664
CERK,0.581482736
AEN,0.860607128
RBM15,0.119060473
CRTC3,0.965031039
GINS3,0.102894096
EXO5,0.357107907
CEP85,0.978778686
DDX31,0.450572555
RMND5A,0.908811686
ARV1,0.301966936
NMNAT1,0.144327732
ELOVL1,0.904934954
KLC2,0.049302938
FBXL17,0.664525123
PORCN,0.200920131
GNPNAT1,0.413639086
MARCHF7,0.547260531
SPATA20,0.886451257
YTHDC2,0.180211721
TUT1,0.049758067
AIDA,0.063074309
USP46,0.040397886
PLEKHG2,0.30770783
DCLRE1B,0.449634443
NABP1,0.971326923
ARMCX5,0.825877217
METTL4,0.239387321
RFX7,0.150208094
PAPOLG,0.165531606
C12orf43,0.015051367
CASD1,0.394471198
SLC30A5,0.84884926
CCDC71,0.718733426
RASAL3,0.517196758
MRPL14,0.633082266
NT5DC2,0.743314994
CENPH,0.734224606
MRPS26,0.480673619
MRPS24,0.359004706
MRPS15,0.86111722
MRPS11,0.516338857
MRPS9,0.815204725
MRPS6,0.634196026
MRPS5,0.306789695
MRPL41,0.522810941
MRPL40,0.026760962
MRPL38,0.003956502
MRPL36,0.52833786
MRPL34,0.369740458
MRPL32,0.174889865
MRPL11,0.777452236
MRPL9,0.521584606
MRPL1,0.579923272
SLC26A6,0.056697465
GPBP1,0.068386266
ACD,0.349516524
MRPL44,0.603326022
VPS33A,0.184946875
NOL6,0.494292141
JMJD4,0.773600118
KRI1,0.450752146
MARCKSL1,0.544596718
UPF3B,0.00010024
UPF3A,0.980036966
RSRC2,0.280004167
INTS3,0.550351959
WNK1,0.625893403
NADK,0.306283544
SPATS2,0.928018437
CPLANE1,0.206074793
MPPE1,0.988082631
COA7,0.892044313
PYCR3,0.444135751
UBE2Z,0.152160516
C8orf33,0.956793029
STK33,0.043395075
PHACTR4,0.703563804
BRD9,0.491008072
GRAMD2B,0.574363807
AACS,0.905097763
ZNF747,0.803188688
ANTKMT,0.796537564
FUNDC2,0.546118179
DDRGK1,0.99723011
MRPS34,0.179059292
CENPBD1P1,0.916633385
LRRC61,0.883711591
CHID1,0.960899518
TRAK2,0.040377539
MTMR9,0.14370048
CRELD1,0.886062327
MRPL57,0.779148903
PCYOX1L,0.557393338
YIPF2,0.726985577
PRR14,0.75356251
HROB,0.188008308
CYREN,0.146572547
LRFN4,0.437195774
AUNIP,0.012641556
VKORC1,0.336426572
TRIR,0.064962948
MIS12,0.387528121
CUEDC2,0.495751499
SCNM1,0.736574203
DBNDD1,0.353659999
SLX1B,0.980467458
DDX50,0.032216467
DDA1,0.214527949
GGCT,0.170432866
CENPM,0.811106782
C7orf25,0.965911043
TMEM106C,0.664702433
NUP37,0.541720133
AHNAK,0.159684888
ZNF655,0.105771011
SPATA5L1,0.001369161
PDCL3,0.165186599
ERI3,0.892898277
C7orf26,0.489877275
NABP2,0.297524431
KXD1,0.975907467
PVRIG,0.067153921
ZFYVE21,0.27146728
DDX54,0.542286005
TMEM38A,0.672456721
TSEN34,0.355590331
SECISBP2,0.418363097
NOC4L,0.061356953
ALG8,0.758297869
ASPSCR1,0.21691849
TMEM223,0.314171785
ATG9A,0.015041366
METTL16,0.331306004
FTO,0.398556142
POGLUT2,0.275671915
FASTKD3,0.668288936
TMEM109,0.285903962
C2orf49,0.237324696
DSCC1,0.88071053
DCTPP1,0.658720312
C1orf50,0.420564524
CCDC86,0.653482576
LBHD1,0.339433022
WDR77,0.382896911
SLC25A23,0.6351517
SMIM7,0.172211719
ALG12,0.161637776
ZNF426,0.654304846
TMUB2,0.947225488
TRAPPC6A,0.647013842
CHAC1,0.976907768
C9orf16,0.69186931
C11orf49,0.451667623
TAF1D,0.82267482
RNF26,0.813176872
MAPKAP1,0.993000161
DHX58,0.471795607
TMEM185B,0.483591301
APOO,0.405558273
RETREG2,0.302407698
DERL1,0.939498439
CCDC28B,0.721403264
PHF23,0.10664757
MBOAT7,0.74243334
PPDPF,0.79681283
CHCHD7,0.927291847
FKRP,0.999093929
DHRS11,0.28740084
TNIP2,0.996241764
PLEKHF1,0.900817273
MFSD11,0.894422177
GNPTAB,0.783689045
NOL12,0.157560134
TMEM243,0.636409602
LENG1,0.862949231
C1orf35,0.842549017
RBM42,0.076210178
CENPO,0.620988826
CRELD2,0.599731542
ZNF343,0.759117212
FBXL15,0.176055641
ZNF576,0.413035677
THTPA,0.973956859
EFHD2,0.417994129
TTPAL,0.286023811
BRCC3,0.28548452
TMEM43,0.330652411
THOC6,0.674065609
ZNF557,0.809936235
DCAF10,0.342023816
ZXDC,0.460303891
CYBC1,0.940588545
HAUS3,0.576698696
WDR25,0.04771529
PAGR1,0.07249413
MAIP1,0.874627046
GCC1,0.144154224
ATP13A3,0.718866234
TTC13,0.743836716
ABHD8,0.064384166
CDC73,0.37387709
SLC52A2,0.254334861
SPAG16,0.786733343
CORO7,0.13469183
CHPF,0.352642072
CARS2,0.763170098
MRPL24,0.155788644
ARMH3,0.790698933
MUL1,0.085440369
SAP130,0.633073354
OBI1,0.3063685
CEP97,0.077482605
TCTN1,0.838146562
ADIPOR2,0.535611899
CERS4,0.415875888
FAM118B,0.583953158
VCPKMT,0.688221888
NAA16,0.01146098
TANGO6,0.232178075
HMBOX1,0.466253841
RNASEH2B,0.188237483
SNRNP25,0.462747131
ARMT1,0.311894938
TNFAIP8L2,0.925540066
C1orf54,0.44344108
EFL1,0.228300371
SCRN3,0.465285699
ARMC7,0.280466592
ROGDI,0.889958318
CHMP6,0.143227581
PANK3,0.975745619
AKIRIN1,0.790192038
MCPH1,0.882028538
MAP7D3,0.846015446
USB1,0.211431872
RHBDF2,0.257358329
HECTD3,0.910384119
RPAP3,0.351655501
ARHGAP10,0.56056906
HSPBAP1,0.97399173
ICE2,0.82048888
DHX40,0.543643687
PLEKHF2,0.981147532
PARP8,0.559238692
TUT7,0.462801923
NLRX1,0.439552028
FN3KRP,0.48498567
FASTKD1,0.730469936
OGFOD2,0.247059935
SMC6,0.051864188
RTL10,0.678157317
CENPU,0.937824243
ZDHHC14,0.762502439
MSANTD2,0.961846096
QTRT2,0.170906382
ZNF322,0.12146124
YRDC,0.543419318
MANEA,0.208673219
RIOX1,0.105714586
ZYG11B,0.101793178
OGFOD3,0.264801013
C11orf80,0.71504203
LRRK1,0.742824786
PRKRIP1,0.047803464
NOL9,0.828300873
COLGALT1,0.197028487
IPO4,0.685084348
GTDC1,0.24689157
IGFLR1,0.544925526
CCDC51,0.49998408
NPEPL1,0.563911959
PPCS,0.44293086
TBL1XR1,0.803852807
AAGAB,0.090080962
VPS37B,0.952957957
SUV39H2,0.668960077
ZNF768,0.355075302
WDR59,0.153585906
PALB2,0.041037146
NARS2,0.889553309
E2F8,0.726250436
KCTD17,0.185317992
TBC1D17,0.344636424
TEFM,0.312442032
BBS10,0.103915239
CLIP4,0.201198588
SLC25A22,0.110081748
ZFAND1,0.926966642
SNIP1,0.486472521
ZNF668,0.147084839
GEMIN7,0.663372131
ISOC2,0.170931447
KATNBL1,0.777294241
TXNDC15,0.937818627
MCTP1,0.033335845
ACBD4,0.396872569
CCDC82,0.00865622
KLHL36,0.382682066
FBXO31,0.813792915
GSDMD,0.751330882
C12orf49,0.539592683
ALG9,0.535607587
ZNF408,0.44296559
ARMC5,0.000537975
SHCBP1,0.923871221
HPS6,0.575311338
VASH2,0.425915777
GSTCD,0.610205589
TTC21B,0.838688572
SLTM,0.032862913
EHMT1,0.675148181
AGMAT,0.665652656
NIPAL2,0.402773094
ZNF552,0.088111574
METTL8,0.886736047
NAA40,0.386444333
QSER1,0.467315068
GEMIN6,0.468572158
PIP4K2C,0.511191434
NHEJ1,0.597688935
ZBTB3,0.953390503
RNF122,0.505137768
CSPP1,0.053210385
TLCD3A,0.979142336
SNX22,0.918220434
ZNF669,0.068777568
RBFA,0.216053903
TREML2,0.448719383
BORA,0.72013215
ALG13,0.161949669
CPSF7,0.211105201
CBLL1,0.724290333
NUDT18,0.344528217
RABEP2,0.896241833
UBA5,0.932536874
DCAKD,0.406410115
CCDC134,0.790134747
ZC3H14,0.390810158
CAAP1,0.108738477
LPCAT1,0.591514744
RIN3,0.928699565
ZNF671,0.691667438
MCMBP,0.868052841
GGNBP2,0.058277737
ZNF672,0.760130001
THNSL1,0.692917723
RPP21,0.436667109
CYBRD1,0.679052491
NUP85,0.845326942
NAA60,0.947117638
PYROXD1,0.086378229
ACTR5,0.721431231
ATAD5,0.869014222
SETD6,0.177113341
TCEAL4,0.03657274
MRM1,0.161155879
DOK3,0.79489465
KIAA0319L,0.392850881
COQ8B,0.882502355
SLC35E1,0.221075862
DHDDS,0.951749259
NOL10,0.443590047
ERMP1,0.824122729
DENND1C,0.722710533
CEP76,0.614953053
JADE1,0.769117325
DENND2D,0.666497265
WDR76,0.516620165
ZNF767P,0.232223201
TRMT2B,0.376949281
DSN1,0.968103412
DNAJB14,0.546958369
PLEKHH3,0.280271565
STN1,0.881990087
TRAPPC13,0.263568261
C10orf88,0.258864325
TMEM156,0.067769288
RMI1,0.193329481
PSME3IP1,0.133833363
PHC3,0.428678703
MINDY3,0.687351764
DGLUCY,0.616233712
NAA25,0.851903762
TMEM62,0.670267351
NRSN2,0.817056326
PANK2,0.192271267
FBXL18,0.42889277
ATF7IP2,0.138051515
DCAF17,0.814913071
MZT2B,0.281381872
ZNF614,0.250393711
PIF1,0.308038557
VCPIP1,0.192399
RPF1,0.062114302
PTGES2,0.817814149
SIKE1,0.430416896
THOC7,0.205800164
UXS1,0.638821478
SLC66A2,0.077344757
ZC3H12A,0.229555468
CENPT,0.079549199
EDC3,0.462493376
NAA15,0.211642093
PGGHG,0.943147993
ABHD18,0.052591977
CTC1,0.505684456
DBF4B,0.351163505
TEDC2,0.596247606
MYO19,0.088469741
RUBCNL,0.995497268
CEP290,0.203318024
TTI2,0.257688389
TMEM254,0.306378733
RNF34,0.419255596
MUS81,0.419816521
FUZ,0.170342468
FBXO11,0.385607313
CHD9,0.657476684
FHOD3,0.89875711
OPA3,0.625934965
SPG11,0.299875743
PROSER1,0.087151705
ARMC9,0.870694259
TM2D3,0.294278184
ALPK1,0.884627614
NAA50,0.292029223
COQ10B,0.159280775
TARS2,0.541971883
RAB11FIP1,0.983074116
NUBPL,0.231432375
ORAI2,0.537172598
RUFY1,0.949451492
CXorf21,0.830729425
WDR26,0.736790707
FAAP100,0.284398014
CEP63,0.520910016
SLC35F5,0.603385139
C16orf70,0.075671778
ZNF430,0.45378202
EDEM3,0.999926531
ITPKC,0.166106746
GRPEL1,0.565481445
CDK5RAP3,0.8972791
