,p value
MYO5C,0.451870871
APOM,0.519103218
ZMAT5,0.924700998
LIN37,0.132809037
KLHL9,0.378924489
SULF2,0.612817218
SEPTIN3,0.541097323
NDUFA12,0.682877767
NSFL1C,0.478680057
RAB5IF,0.836085725
GNG12,0.807310864
BAIAP2L1,0.490338721
SLC25A40,0.786902533
BCAP29,0.132713581
SLC50A1,0.642933022
KLHL7,0.2002946
MYDGF,0.774541566
SMG9,0.302928121
ALG1,0.948737521
UBFD1,0.322075016
TMEM234,0.243457927
PCDHGB7,0.497434135
PCDHGB6,0.680084468
PCDHGB5,0.607313642
PCDHGB3,0.430479126
PCDHGB2,0.342909215
PCDHGA11,0.895941673
PCDHGA10,0.237517524
PCDHGA6,0.661032092
TEX15,0.804869465
TEX14,0.353023643
NSMCE3,0.537834014
TDRD1,0.117616116
ANKH,0.689659932
MOSPD1,0.366656447
MTFR1L,0.478257871
FAM214A,0.659313412
ZNF253,0.586972445
KIAA1217,0.756508455
YLPM1,0.435918711
CRTAM,0.827302207
RNF20,0.008752456
TMX4,0.536512873
MEPCE,0.34841319
CTNNBL1,0.135848258
C8orf44,0.917680924
GPCPD1,0.443404254
LRRC8A,0.957215691
CPXM1,0.81329647
KYAT3,0.526534639
WDR45B,0.980596946
BEX4,0.112746029
PARD3,0.974079277
METTL3,0.551172029
PPAN,0.364904455
LTB4R2,0.358273997
CTPS2,0.981624228
CCL28,0.943859069
EIF4ENIF1,0.624145684
KCNQ5,0.719166108
DNAJC12,0.418179205
CHST7,0.987352606
ERO1B,0.560189883
DIABLO,0.602270417
INPP5E,0.981048133
ASAH2,0.768677611
BCCIP,0.651778953
EIF5A2,0.927835154
CLDND1,0.487650162
TWNK,0.596005453
NPDC1,0.558722181
POLE4,0.280163534
TRIM39,0.945034748
VTRNA1-3,0.021646612
PANX2,0.389674663
MUC13,0.637459174
SUCNR1,0.78297013
AKIP1,0.849495813
TMEM9B,0.330970936
SAR1A,0.720103855
CFAP298,0.549398546
SLC2A4RG,0.505660384
ZC3HAV1,0.797756868
GPR137,0.62535467
SPHK2,0.530777928
GRIPAP1,0.9585889
EMC7,0.949516666
RAD18,0.59391126
CDC42SE1,0.819853353
UGGT1,0.100287499
KCMF1,0.824599526
TM9SF3,0.689412361
MDM1,0.131762065
LGALS14,0.790451622
UBQLN4,0.574453507
AGPAT3,0.941465426
AGPAT4,0.697559246
WRNIP1,0.815522303
BDH2,0.991737047
TMEM167B,0.326675965
PNO1,0.948792319
SH3GLB2,0.502033336
C15orf39,0.720794168
THAP10,0.466644521
SPIRE1,0.499608638
STARD7,0.867165209
MAP3K7CL,0.376240215
IFT46,0.646875105
C1GALT1,0.97266819
EXOSC5,0.909983879
SMARCAD1,0.435514526
DHX33,0.285850251
MCCC1,0.043796024
LXN,0.638592897
NCLN,0.755860214
GPR108,0.753289316
SPPL2B,0.773585537
FEM1C,0.95205803
DUS3L,0.23502641
SMCO4,0.986503167
PMEPA1,0.831809363
ARNTL2,0.18833443
DUSP22,0.99851188
HMCES,0.72377176
CMC2,0.950246484
ENY2,0.615376788
MRPS22,0.846818766
EMSY,0.968649132
MFF,0.514759147
SDR39U1,0.937221906
XAB2,0.501667193
SMYD2,0.167822677
C5orf15,0.529665918
PRTFDC1,0.231772192
NT5M,0.683839595
NIT2,0.252835081
OTUD7B,0.932750979
PARP6,0.746794085
ATXN7L3,0.544278187
PRDM10,0.615274006
PRDM11,0.548870852
POGLUT1,0.16873928
PSMG2,0.429860069
ADPRM,0.851823945
DTWD1,0.80131239
BBX,0.206892547
CDC42SE2,0.682414957
KIF15,0.531424438
TOMM22,0.495278806
CHPT1,0.471136876
TULP4,0.90050814
SLC12A9,0.561921253
COQ8A,0.647898273
CTNNBIP1,0.644720687
SDHAF3,0.291015252
YAE1,0.635796922
CCDC47,0.100859981
ACKR3,0.802934908
COQ9,0.799855103
CCNL1,0.502947518
CIAPIN1,0.951871378
VPS35L,0.596523558
PDXP,0.438189607
RSRP1,0.684190006
RARS2,0.109051618
TWSG1,0.902793044
PLSCR3,0.801932527
UTP3,0.254027361
CHRNA10,0.818517942
PCBP4,0.216234357
DDX24,0.636150703
KNL1,0.73478324
AGTRAP,0.191203739
ENTPD7,0.937163715
CASS4,0.345425928
PCNP,0.45507837
PITHD1,0.95697903
PARP11,0.697687237
AVEN,0.867168253
C12orf4,0.246359176
TIGAR,0.210016287
PNPLA2,0.478410157
CYSLTR2,0.698460033
NAT14,0.917055793
PDSS2,0.969562796
REXO4,0.749792096
PGLYRP4,0.274447039
ZNF695,0.757630048
INTS12,0.404225729
CAMK1D,0.597430884
GOPC,0.742457749
LPAR5,0.123741089
NUP107,0.422053307
LYRM4,0.93675015
MRPL47,0.973095354
ATP13A1,0.435168009
CHMP1B,0.805334321
MAN1C1,0.525497865
APMAP,0.880732181
RNPEPL1,0.941930127
RTN4,0.844223609
ADCK1,0.525392821
TMEM159,0.884107068
SCYL3,0.623124324
RALGAPB,0.608824456
LYRM1,0.263801382
SMIM8,0.353017886
SLC44A2,0.96920226
SMURF1,0.403994123
PHTF2,0.738426762
PELI1,0.753992584
ASPHD2,0.947363754
ZNFX1,0.885898408
DOLPP1,0.862945034
CORO1B,0.783058586
VARS2,0.725095666
ZMIZ1,0.920292481
KIAA1191,0.693845785
ACTR3B,0.415274231
SLC39A10,0.681021368
ANKRD50,0.525622938
FAM219B,0.397502808
NIPAL3,0.264196919
RALGAPA2,0.659440583
THOC2,0.1892645
DENND11,0.777257677
SELENON,0.365801767
MCOLN1,0.151863365
ATP10A,0.042593068
ATP8B2,0.593648339
ATP10D,0.046370354
ZNF248,0.548986792
SLC45A4,0.894969832
TP73-AS1,0.912257557
SPRYD7,0.212451301
THAP11,0.751117511
VANGL2,0.916136728
TTC7A,0.198637385
ARFGEF3,0.656778226
ERGIC1,0.980966538
PPP4R3B,0.156580303
NHSL1,0.402776003
LYRM2,0.418466467
SMAGP,0.373795673
SNX14,0.073762944
ZNF630,0.634282233
LINC00869,0.420708435
DANCR,0.78210245
KAT14,0.341198041
PBXIP1,0.715986344
CBX8,0.80961752
ZNF286A,0.409183091
ZNF287,0.11862366
SENP7,0.340166768
ZNF304,0.258403326
AICDA,0.986331362
MRS2,0.801386541
CLK4,0.643156262
RAB22A,0.578650998
CYP20A1,0.270668582
SPC25,0.595282022
ABHD6,0.482031217
NMRAL1,0.691228688
MIF4GD,0.725447992
SCYL1,0.480282642
AS3MT,0.660240721
RHBDD2,0.81239038
C3orf14,0.189531468
WDR18,0.204868481
NDRG3,0.833116086
BIRC6,0.416257385
PLEKHG5,0.399879526
TENM2,0.71591559
DSCAML1,0.3468082
REXO1,0.918463847
KIAA1143,0.524755372
TMCC3,0.32368486
GATAD2B,0.36748419
PPM1H,0.663576182
ISY1,0.5668854
MYORG,0.051694856
AMIGO1,0.622951581
STRIP2,0.315030996
TBC1D24,0.286869859
SCAF4,0.581402524
LRRC47,0.449846666
ERMN,0.836314412
CNOT6,0.719884731
ZNF512B,0.23375171
ZNF490,0.121774231
PLEKHH1,0.107107633
GRAMD1B,0.57154281
USP31,0.409777813
PRR12,0.759819833
PLEKHG1,0.693859354
CRACD,0.678536078
NLN,0.879390069
ESYT2,0.284878665
ODF2L,0.820834439
AHRR,0.580414775
ARID1B,0.719902687
HEG1,0.18283028
RIMKLB,0.054719626
MRTFB,0.737020609
KIDINS220,0.354927288
NLGN4X,0.811599857
MTA3,0.951888661
AARS2,0.902274233
MAVS,0.734597955
ZNF608,0.155455563
INTS2,0.616005313
MTUS1,0.616387944
XPO5,0.77317252
COG6,0.376669663
CASKIN2,0.411884399
ARHGAP31,0.550741517
SERINC1,0.386648533
STARD9,0.266279681
HECW2,0.540423289
RPTOR,0.564393962
SRGAP1,0.120912835
CASKIN1,0.467523448
RTL9,0.595284445
CGN,0.646501828
HACE1,0.531254103
NUFIP2,0.946829894
TBC1D14,0.679967917
MIB1,0.190874388
KIAA1324,0.545274712
KIAA1328,0.476902458
WDR35,0.635649551
ZNF398,0.493358061
KLHL42,0.657367922
TXNDC16,0.558322666
PDP2,0.608801178
ZNF624,0.04615393
TAOK1,0.662131265
NCEH1,0.08823995
MICAL3,0.593046857
SEMA6A,0.988711079
USP35,0.989142438
STAMBPL1,0.886120824
IFT80,0.779694498
ARRDC3,0.989565206
KLHL8,0.808078749
KLHL14,0.912767449
ZNF319,0.274653188
SIPA1L2,0.730778701
ARHGAP20,0.291644076
TRMT5,0.728061892
DOCK6,0.175761242
CCDC191,0.59888656
UNC79,0.333979908
FAM135A,0.741870426
PREX1,0.344591084
TMEM181,0.182635612
ARHGAP21,0.357853439
CRAMP1,0.921762571
CFAP97,0.466284208
RIC1,0.313242497
WDFY1,0.608250366
MRTFA,0.906556178
ZNF687,0.485781435
HOMEZ,0.060902398
WDR48,0.218982224
FNIP2,0.315751955
USP36,0.859001028
PITPNM2,0.772506899
SLAIN2,0.740014365
DIP2B,0.69199811
RANBP10,0.834288522
FAM234B,0.495719077
RELCH,0.932856766
ZNF492,0.216617354
VPS18,0.56839102
SHROOM3,0.923781516
STIM2,0.919549788
ZBTB2,0.258376551
ZFAT,0.324048237
SH3RF1,0.257136229
EP400,0.807530936
ARHGAP23,0.706960573
CCDC146,0.54246097
POGK,0.637396332
USP28,0.86250682
DHX37,0.393064649
PHF12,0.978727274
CIP2A,0.335046275
UVSSA,0.76851215
GRAMD1A,0.669986194
HCN3,0.893550955
CALCOCO1,0.53071926
ZBTB4,0.277166618
PHRF1,0.261297734
CAMSAP3,0.537509259
PLEKHA4,0.612695665
RDH14,0.337821978
FBRSL1,0.766809353
EPB41L5,0.274962216
KIAA1549,0.302297774
BEND3,0.695756643
RNF213,0.600537975
ZFP14,0.998815104
GPAM,0.525459439
ALS2,0.009221239
CHD8,0.650605649
ZDBF2,0.776513084
ZBTB26,0.595720121
ZSWIM6,0.994780836
LRRC4C,0.358302961
TNRC6C,0.300064887
KIAA1586,0.754881597
MAGEE1,0.969298834
ZNF317,0.797881264
USP37,0.486917419
DDX55,0.7870118
FANCM,0.940951036
CPNE5,0.402360446
FAM160B1,0.994967581
NCKAP5L,0.558932018
CWC22,0.032848158
GBA2,0.861701146
WDFY4,0.62300643
DENND1A,0.226914775
MEAK7,0.820712273
MIER1,0.670264248
KIAA1614,0.543970677
ZNF529,0.64398384
SFMBT2,0.988127681
PRX,0.621159468
ANO8,0.323896432
GPR107,0.383293028
METTL14,0.150371773
IGDCC4,0.258206528
EPG5,0.424692888
NCOA5,0.684746016
WDR19,0.123999823
ANKRD36B,0.108030896
SPTBN4,0.863698303
ZFYVE28,0.718421822
TRIB3,0.273329669
ANKRA2,0.297647265
RBAK,0.610404659
MARK4,0.945542914
SUGP1,0.594994699
GATAD1,0.989335679
RAB40C,0.535110849
HES4,0.53089593
POLD4,0.558080819
CCAR2,0.935258367
LSM2,0.603276146
CCNB1IP1,0.915648214
GRHL3,0.053282397
SLAMF7,0.939230845
RAP2C,0.430878236
C6orf47,0.30314347
SLC4A5,0.922501179
ZNF410,0.481945509
PTBP2,0.482265515
CTDSP1,0.554668945
SQOR,0.360240476
PLEKHB1,0.929336775
MS4A7,0.504643315
TP53INP2,0.883752614
SRPRB,0.369898236
ENOPH1,0.450119703
RHOU,0.226017047
NLRC4,0.967626632
TRAPPC1,0.01750991
ZBED5,0.431961341
CREBZF,0.242647296
PCTP,0.059302487
ABHD17C,0.459419631
RPRD1B,0.88165324
ZNF71,0.704963372
ZNF77,0.464331293
INIP,0.589027227
JAM2,0.738864688
LY6G5B,0.95849786
PRUNE1,0.890675333
ZNF462,0.177957453
ZNF250,0.455720576
OSTC,0.579534962
SCAF1,0.477503708
KMT2C,0.720022503
CACTIN,0.524359893
DLGAP3,0.55023003
EPS15L1,0.911781468
SELENOK,0.686972813
SINHCAF,0.770046185
RBM25,0.045897178
WIZ,0.677767471
MID1IP1,0.688202792
ABRACL,0.772311183
RRAGD,0.704110234
MYOZ1,0.312947794
SNX6,0.514320323
PGAP6,0.780847417
ENPP5,0.468453714
HIVEP3,0.931884613
TLNRD1,0.578216328
UBL5,0.130898377
SIGIRR,0.62145512
PLEKHA1,0.246801727
PLEKHA2,0.947373111
SCPEP1,0.184612772
SENP2,0.342585262
GNB4,0.951238547
ZNF350,0.180702784
KLHL12,0.094855258
AFAP1,0.791754735
GPBP1L1,0.853443544
C12orf10,0.927352269
FAM3A,0.76398683
AVPI1,0.494661486
SLC25A19,0.32107723
EDA2R,0.196490601
EXOC4,0.210242982
TGIF2,0.833920722
BACH2,0.207893514
ELOVL5,0.399262246
SAV1,0.886876731
TRMT11,0.608104776
MRPS35,0.925835828
APOBEC3G,0.489543787
PPCDC,0.777947264
NIF3L1,0.814511878
CCDC90B,0.051960581
FASTKD5,0.556861804
AASDHPPT,0.574405517
AGBL5,0.620805304
LDAH,0.868086398
ELAC2,0.46854948
GUF1,0.790366465
SPCS3,0.52798847
NAA35,0.863420623
RINT1,0.3323721
SCOC,0.733425778
DHX35,0.733121082
RIC8A,0.69272425
MIIP,0.418466647
ATG101,0.890663
GAS5,0.386734609
CELF6,0.34725591
EEFSEC,0.990843219
SMAP1,0.400342844
TRAPPC11,0.158727141
ZFAND3,0.65957482
C14orf93,0.928345524
SLC22A23,0.561392556
BCORL1,0.541598677
SRR,0.168561568
ABHD4,0.03127263
MRPL17,0.877674523
FAM204A,0.741506988
RNF123,0.473115259
THADA,0.44230925
UBE2O,0.165707386
VIPAS39,0.147885219
PIEZO2,0.822952099
HEATR6,0.777317358
SH2D4A,0.564985229
NSUN3,0.531564671
FAM111A,0.178417917
MANBAL,0.557821034
GPATCH3,0.517858645
NAPB,0.350443237
SLC17A9,0.482783899
LINC01590,0.832345991
BLOC1S5,0.913228599
ELMO2,0.738674813
GALNT11,0.035217516
ZBED8,0.447342492
CHTF18,0.367768807
TNN,0.250658825
ZNF335,0.176482239
ANKEF1,0.421256798
XPNPEP3,0.280019138
LINC01749,0.276015378
MRPS14,0.429161066
CXorf56,0.522480687
MCUR1,0.541315169
PCIF1,0.654968614
FAM217B,0.463983667
GPSM3,0.554388102
NECAB3,0.699486407
FKBPL,0.839429781
CLSPN,0.041194418
KIF13A,0.37614373
NEUROG2,0.577457781
PRDM15,0.389644868
FIGNL1,0.477809298
ANO3,0.808267955
MYO1G,0.778567317
TSPYL2,0.684242763
RBM26,0.999273566
OXCT2,0.687062723
PERP,0.01943157
LHPP,0.772346624
RBKS,0.053888556
PBLD,0.894489375
GOLPH3,0.562446987
MCCC2,0.764291713
SNX16,0.742075483
POPDC2,0.85045389
SAMSN1,0.281713468
EPB41L4A,0.330123125
PARVG,0.914275766
CENPK,0.853459207
RTP4,0.848103166
MAGEF1,0.512778961
MOAP1,0.227208247
TMBIM1,0.763648587
VSIR,0.684799187
SLC39A8,0.573804715
DUS1L,0.306670758
RRAGC,0.155232402
NOD2,0.544491113
XYLT1,0.645166715
XYLT2,0.967472773
IFIH1,0.750164076
RBSN,0.988031073
PDF,0.325212103
KIF9,0.404395873
C17orf75,0.534243792
NCAPG,0.569993297
ERAP2,0.997311866
CARD9,0.67949257
OSGEPL1,0.648204853
DPEP2,0.12066948
P3H1,0.589580069
IRF2BPL,0.447853257
MMS19,0.880954739
DNAJC1,0.666354362
TFB2M,0.941735532
SEMA4A,0.769486242
PJA1,0.362789555
STRA6,0.621033511
TOR3A,0.546225868
MLST8,0.972911676
HERPUD2,0.894261747
ATL2,0.937002423
PDLIM2,0.142615182
TENT4B,0.106375578
ARHGEF28,0.282765658
ZSCAN31,0.408357266
NOC3L,0.497153755
FBRS,0.664932782
RNF25,0.778122667
NSD1,0.620080392
COP1,0.202061156
LMBR1,0.690143503
XPO4,0.716796776
NFKBIZ,0.223342088
ARHGAP9,0.249833913
HS1BP3,0.993257537
AZI2,0.526641674
NXN,0.678947821
SIL1,0.734194168
IKZF4,0.625886958
IKZF5,0.82513689
ZMAT3,0.472637055
GMCL1,0.481317637
ZNF106,0.710806327
MPP5,0.214404735
AKTIP,0.278509388
CDH24,0.554718587
KLHL25,0.523439237
GZF1,0.528119181
TMEM267,0.899768315
TMEM168,0.31601034
MTMR14,0.973946503
SUSD1,0.282960917
DCLRE1C,0.91849944
ATG3,0.952034809
INF2,0.277195125
POLR1E,0.957575032
SUDS3,0.120658513
TTC31,0.752991934
CIAO3,0.832749633
ZDHHC6,0.619115666
PCNX4,0.22372444
ACTR6,0.982923256
MRPS25,0.62473596
NOM1,0.333681707
CPEB1,0.632639728
GPR135,0.679604287
TTTY15,0.937028396
MOSPD3,0.801973699
GIGYF1,0.498678529
VPS16,0.466037056
MFSD14A,0.600787266
CSRNP1,0.908721815
ANAPC1,0.669705315
GORASP1,0.636158643
TMPRSS3,0.660214717
COPS7B,0.750201577
NUCKS1,0.288505473
UNKL,0.508858863
WDR13,0.877223746
SMAP2,0.970412296
METTL17,0.755814656
ACBD3,0.717025774
MFSD1,0.632651065
PLPPR2,0.035983556
SMURF2,0.663728619
CCDC136,0.0779731
SMYD3,0.900192193
C16orf58,0.638932966
ATPAF1,0.468734461
TNS3,0.543466044
FAM160B2,0.672027887
PARP12,0.894251157
ZNF574,0.688049589
CREB3L2,0.675012173
S100PBP,0.466599157
IPPK,0.975453296
MEAF6,0.754887057
CCDC14,0.720916897
ILRUN,0.812317986
ENGASE,0.936035889
PCED1A,0.660750424
C11orf1,0.48940213
RMND5B,0.902789988
FNDC3B,0.550059286
MTHFSD,0.690982529
MICAL1,0.870209887
CERK,0.600352414
AEN,0.99579066
RBM15,0.434541122
CRTC3,0.771346134
GINS3,0.288421237
TBC1D15,0.937028965
EPS8L2,0.786519519
LMF1,0.524195015
EXO5,0.249969777
IFT22,0.82157522
CEP85,0.845414605
DDX31,0.556536991
RMND5A,0.952983481
DEPTOR,0.918402621
IQCH,0.354197414
ARV1,0.28720856
NMNAT1,0.24114019
ELOVL1,0.713783481
KLC2,0.318668997
FBXL17,0.817267686
PORCN,0.10834722
GNPNAT1,0.617667217
ISL2,0.988362035
MARCHF7,0.451109869
SPATA20,0.754759898
YTHDC2,0.361323277
TUT1,0.455167678
AIDA,0.166011899
USP46,0.363160603
VWA1,0.4109441
PLEKHG2,0.63702887
DCLRE1B,0.738801102
NABP1,0.787449299
ARMCX5,0.868908466
METTL4,0.676567222
RFX7,0.436428259
CDCP1,0.525249711
PAPOLG,0.764649902
C12orf43,0.520405563
LPIN3,0.746465499
RANBP17,0.193865723
BCL11B,0.900692689
CASD1,0.794686617
SLC30A5,0.669364349
CCDC71,0.618628901
RASAL3,0.659951581
TTC23,0.743003964
MRPL14,0.687515468
STAG3L4,0.356955109
NT5DC2,0.860546222
CENPH,0.892378433
MRPS26,0.714898997
MRPS24,0.753652273
MRPS15,0.962099719
MRPS11,0.764012818
MRPS9,0.803105466
MRPS6,0.609146525
MRPS5,0.48640124
MRPL41,0.55824823
MRPL40,0.238283873
MRPL38,0.248541799
MRPL36,0.840464234
MRPL34,0.670841965
MRPL32,0.544435327
MRPL11,0.764637624
MRPL9,0.891963995
MRPL1,0.865346839
NDRG4,0.502319186
SLC26A6,0.205156021
PINK1,0.594764456
REEP1,0.252679528
GPBP1,0.132892791
ACD,0.659942722
TMEM237,0.506958801
NBEAL1,0.397801781
MRPL44,0.79635861
VPS33A,0.382103988
NOL6,0.68302561
TMEM135,0.686257033
JMJD4,0.996023236
KRI1,0.723836686
MARCKSL1,0.475367076
UPF3B,0.000458541
UPF3A,0.796941029
RSRC2,0.381989717
INTS3,0.816798119
SOWAHC,0.597896491
WNK1,0.539514181
NADK,0.699472245
ZFP69B,0.716221351
SPATS2,0.782818767
ZSWIM4,0.852116352
CPLANE1,0.18562828
ZNF649,0.022526824
MPPE1,0.483870339
COA7,0.920776512
PYCR3,0.698562525
UBE2Z,0.269709751
C8orf33,0.856821394
STK33,0.018252024
PLEKHA3,0.799077298
PHACTR4,0.818488014
BRD9,0.592379687
CAPRIN2,0.999756429
ZSCAN18,0.831734756
GRAMD2B,0.413796756
AACS,0.885608077
ZBTB10,0.413254985
KCTD14,0.29956902
ZNF747,0.981003824
DLK2,0.021890133
ANTKMT,0.758948446
FUNDC2,0.510609064
DDRGK1,0.856622167
MRPS34,0.510661666
CENPBD1P1,0.703923017
C11orf95,0.688682562
LRRC61,0.889459327
CHID1,0.754651881
TRAK2,0.067586839
SLC2A11,0.168015834
MTMR9,0.16335018
CRELD1,0.594555547
MRPL57,0.785931569
OTUB2,0.025385119
PCYOX1L,0.527505007
YIPF2,0.876991342
PRR14,0.946220287
HROB,0.416570823
CYREN,0.341862325
LRFN4,0.451982415
AUNIP,0.070218404
VKORC1,0.406373401
TRIR,0.482386587
MIS12,0.421719891
CUEDC2,0.590035207
SCNM1,0.980302851
METRN,0.895217496
DBNDD1,0.141499801
SLX1B,0.85724376
DDX50,0.276386562
DDA1,0.755456751
GGCT,0.365459697
GID4,0.339354096
CENPM,0.922389823
C7orf25,0.513193329
TMEM106C,0.664804543
NUP37,0.58369232
AHNAK,0.22016169
ZNF655,0.326288684
SPATA5L1,0.048696613
PDCL3,0.285970289
ERI3,0.94143971
C7orf26,0.854627527
NABP2,0.447685009
KXD1,0.856536499
PVRIG,0.094255453
ZFYVE21,0.219405721
DDX54,0.762133165
TMEM38A,0.811624126
TSEN34,0.455211162
KCTD15,0.333268199
SECISBP2,0.483392361
NOC4L,0.239667081
ALG8,0.929376666
PRRG4,0.877469846
ASPSCR1,0.612263113
TMEM223,0.32273768
ATG9A,0.218849941
METTL16,0.477426918
FTO,0.443256232
POGLUT2,0.45221671
ELOVL6,0.231770867
FASTKD3,0.998643784
TMEM109,0.48925578
C2orf49,0.732667123
DSCC1,0.876553837
DCTPP1,0.686813792
C1orf50,0.927658246
CCDC86,0.822992602
LBHD1,0.234863199
WDR77,0.555474414
SLC25A23,0.716607747
SMIM7,0.286719441
ALG12,0.528620907
ZNF426,0.445933065
TMUB2,0.669007853
TRAPPC6A,0.611287614
METTL22,0.419736847
CHAC1,0.657209681
C9orf16,0.890089307
C11orf49,0.894423318
TAF1D,0.787220395
RNF26,0.654379844
MAPKAP1,0.897153159
DHX58,0.429655684
NDUFAF5,0.448139103
TMEM185B,0.958866245
APOO,0.408714019
RETREG2,0.29848106
DERL1,0.96569957
CCDC28B,0.810918501
PHF23,0.346212231
MBOAT7,0.660377291
PPDPF,0.778046846
CHCHD7,0.940213465
FKRP,0.636394424
ZSCAN5A,0.82155769
DHRS11,0.497216391
TNIP2,0.926054019
PLEKHF1,0.972434343
MFSD11,0.905780466
GNPTAB,0.923910139
NOL12,0.470647976
TMEM243,0.875947594
LENG1,0.586945091
C1orf35,0.962694009
RBM42,0.50628509
CENPO,0.848512834
C19orf57,0.170370707
CRELD2,0.590008736
ZNF343,0.774987282
FBXL15,0.586097406
ZNF576,0.981163326
THTPA,0.860434236
EFHD2,0.627096784
TTPAL,0.289101781
BRCC3,0.418678496
FSD1,0.212921356
TMEM43,0.491321935
IRX6,0.901603076
THOC6,0.605367884
ZNF557,0.563486138
DCAF10,0.918906769
CPLANE2,0.686289906
ZXDC,0.807391325
BHLHE41,0.621434958
HMGN5,0.334448664
FCRL2,0.246541948
BCL2L14,0.152086974
GLB1L,0.574316879
KREMEN2,0.796886845
ZBED2,0.932475437
LRFN3,0.647772351
CYBC1,0.856179394
HAUS3,0.496437396
FYCO1,0.851650206
WDR25,0.368364614
PAGR1,0.25038953
RIPOR1,0.491978519
MAIP1,0.900227282
GCC1,0.238724362
ATP13A3,0.902674349
TTC13,0.986326589
ABHD8,0.193270205
NKAP,0.093069575
CDC73,0.784348934
SLC52A2,0.498181171
SPAG16,0.87361577
TMEM231,0.385720643
CORO7,0.402632161
CHPF,0.327115286
CARS2,0.949390183
MRPL24,0.363920571
ARMH3,0.752972427
MUL1,0.186478022
SAP130,0.494884721
OBI1,0.370223382
CEP97,0.321202016
TCTN1,0.705693282
ADIPOR2,0.66555304
CERS4,0.566391852
FAM118B,0.901063908
RIC3,0.336223694
VCPKMT,0.550116523
NAA16,0.203116505
TANGO6,0.26226128
HMBOX1,0.434622039
RNASEH2B,0.457459577
SNRNP25,0.670378456
GALNT14,0.953796719
ARMT1,0.638426573
TNFAIP8L2,0.840442691
OGFRL1,0.899639893
OCEL1,0.91674265
C1orf54,0.185211445
EFL1,0.361047041
SCRN3,0.225639387
CCDC121,0.035501557
ARMC7,0.973548373
TMEM53,0.666736453
C22orf46,0.008906106
ROGDI,0.903540887
CHMP6,0.458861899
SRD5A3,0.685609452
PANK3,0.925554107
AKIRIN1,0.996042716
MCPH1,0.93423538
MAP7D3,0.867482276
USB1,0.186888415
RHBDF2,0.393993683
HECTD3,0.906668577
BEND5,0.882436285
RPAP3,0.242077326
ARHGAP10,0.490322196
DYNC2H1,0.0439816
PPP1R3B,0.455220636
NEIL1,0.515753135
HSPBAP1,0.525177604
ICE2,0.757298774
DHX40,0.542099782
PLEKHF2,0.891517115
PARP8,0.83485458
C3orf52,0.023320509
TUT7,0.377796933
NLRX1,0.72069196
FN3KRP,0.546068991
ZNF329,0.250875244
FASTKD1,0.987512598
OGFOD2,0.529731888
SMC6,0.094392609
RTL10,0.949543561
CENPU,0.878926594
ZDHHC14,0.258767264
MSANTD2,0.936232976
SAP30L,0.585994821
GAL3ST4,0.380146859
QTRT2,0.335437584
ZNF322,0.086933909
YRDC,0.780109289
MANEA,0.270315402
GALNT12,0.804770795
ZC2HC1C,0.39902963
RIOX1,0.162096567
ZYG11B,0.175586868
OGFOD3,0.636055301
C11orf80,0.982456216
LRRK1,0.904364218
PRKRIP1,0.155830337
NOL9,0.961630816
COLGALT1,0.445845085
MORC4,0.745203835
IPO4,0.843062009
GTDC1,0.32352692
IGFLR1,0.590653809
CCDC51,0.734149868
NPEPL1,0.718643304
PPCS,0.756934977
TBL1XR1,0.780380613
AAGAB,0.22982509
VPS37B,0.928859706
SUV39H2,0.924778468
ZNF768,0.321176855
THAP9,0.674638778
WDR59,0.341561223
PALB2,0.11309094
SH3D21,0.61530243
NARS2,0.98081917
E2F8,0.899231669
KCTD17,0.169835889
TBC1D17,0.273811919
TEFM,0.615892092
BBS10,0.062701457
TTLL7,0.905525126
CCDC7,0.46635903
ZNF419,0.918938857
CLIP4,0.42843836
ECHDC3,0.362032968
SLC25A22,0.38049453
ZFAND1,0.684495405
SNIP1,0.382080132
ASB13,0.381376823
DHRS12,0.487629939
ZNF668,0.395785108
GEMIN7,0.960682171
C1orf115,0.084723424
ISOC2,0.370202847
ELMO3,0.481082695
KATNBL1,0.958669704
TXNDC15,0.81962008
MCTP1,0.038119596
ZFHX4,0.664140816
ACBD4,0.799390189
MICALL2,0.126233517
CCDC82,0.024403265
LRRC31,0.689233385
KLHL36,0.704723308
ZNF665,0.912544494
CLMN,0.792803853
FBXO31,0.629989721
GSDMD,0.876155865
C12orf49,0.47244292
ALG9,0.383642569
ZNF408,0.411001646
ARMC5,0.159534977
CARF,0.501508666
SHCBP1,0.93662081
HPS6,0.970542399
VASH2,0.557654114
GSTCD,0.837073568
TTC21B,0.591860322
PTCD2,0.93486333
SLTM,0.043065622
EHMT1,0.805611782
AGMAT,0.567325766
NIPAL2,0.240173275
TLE6,0.494121232
MOB3B,0.289658003
ZNF552,0.075078711
WDR78,0.1833703
CAMKMT,0.858937619
METTL8,0.933651075
NAA40,0.424374032
ZMYM1,0.106160817
KDM8,0.473497436
QSER1,0.956291666
GEMIN6,0.478083564
PEAK1,0.753100719
PIP4K2C,0.395624001
NHEJ1,0.848208604
AGBL2,0.756182703
ZBTB3,0.573436754
ZDHHC11,0.589077332
RNF122,0.745651011
MFSD13A,0.506547864
CSPP1,0.011741668
TLCD3A,0.938788862
LINC00115,0.835261397
SNX22,0.846022791
FLJ13224,0.601572028
NEK11,0.500004895
ZNF669,0.060435325
