Short Gene name,p_value w/o covariate,p_value w/ covariate
SHKBP1,0.618910312,0.285262817
HIST1H2BL,0.738733305,0.593496561
MPZL1,0.769340786,1
PIGV,0.758979106,0.892815735
CCDC159,1,0.110505139
THY1,0.712475982,0.264420827
FRY,0.854916435,0.454045308
INTS12,0.841354467,0.61735231
PIK3C2B,0.456266638,0.589349602
ACAA1,0.742858933,0.84186308
ARHGEF4,1,1
NADSYN1,0.902005427,0.372146875
GNG5,0.352896338,0.1503566
GPX4,4.75E-12,0.424471467
IRS1,0.869454759,0.990605808
VGF,1,1
NDC80,0.802278062,0.427530475
NTMT1,0.767072381,0.516153897
NOC4L,1,0.613055596
PEX26,1,0.0179678
FOPNL,0.509712509,0.068938673
INTS3,0.900491497,0.057447092
ACTR5,1,0.845675619
MAPK9,0.670111061,0.73324366
RAB11A,0.827096235,0.359566743
TMSB15B,0.729570078,0.002039137
TLE4,0.852017691,0.808972242
ZNF460,0.736166061,0.24629828
TWF2,1,0.044919545
PHF12,0.57318835,0.368247367
RFX2,1,0.803729564
MMRN1,0.763602639,0.945810215
SMG1,0.871950698,0.257235208
GTF2A1,0.8726741,0.470696516
NAT8L,1,0.964297518
CD164,1,0.390401211
BPTF,1,0.731250556
C1orf35,0.688005881,0.11194991
MTFP1,0.797566055,0.600252285
ELK1,0.982515346,0.915575491
POMK,0.771037211,0.442845875
TPI1,0.474514125,0.390090954
TANGO6,0.868905543,0.04151309
HIST1H2AC,0.97070952,0.017003577
PPP4C,1,0.14627339
COX11,1,0.913152801
RWDD4,0.628608745,0.250907778
FAM210B,0.159567398,0.4468914
CRADD,1,0.259033793
CTNS,0.78124474,0.524181889
BAX,0.336370159,0.000452089
MOSPD2,0.53329743,0.108920666
NSUN6,1,0.397396294
MOB3B,0.883071525,0.867837743
QRICH1,0.680909784,0.613466449
AVPI1,0.821289324,0.756528891
CNEP1R1,0.716194189,0.404170366
SCARNA12,0.678059118,0.113731603
NUDT9,1,0.02513027
FNBP1,1,0.21254335
TECPR2,0.805875347,0.410496738
COG7,1,0.296583207
DOLPP1,0.978272482,0.498916663
EPHB4,0.42455418,0.765474071
DAB2,0.790233509,0.0550169
FAM199X,0.875797067,0.652427998
BACE1,0.201966439,0.16041859
RGS14,0.568007921,0.627063975
CCT4,0.802103755,1
SRPK1,0.292954925,0.005692351
KCNN2,0.711295197,0.185899952
STAP2,0.828005213,0.760335906
RHBDD3,0.841354467,0.17601778
ATG16L1,0.273330333,0.005938544
PHF19,0.749402817,0.341334092
ID3,0.657983647,0.276628346
AKAP13,0.595439449,0.664734274
FREM1,0.589445209,0.330301472
LRP1,0.340121582,0.03029666
HIST2H3D,0.797566055,0.411358599
DDN,0.907598382,0.90238475
CROCC,0.737590474,0.410358272
NPEPPS,1,0.592490896
DGUOK,0.828587769,0.091150444
MRPL16,0.397046537,0.04001318
RNFT2,0.9677338,0.192466588
FAM129A,0.91700341,0.105884933
GPX1,1,0.543149626
SEMA3C,0.68618653,0.50793054
CTNNB1,0.588786241,0.235444304
CCDC57,1,0.939529585
CDCA5,0.731826438,0.540325741
B3GNTL1,0.50226054,0.507939934
FURIN,0.004435633,0.297111768
LOXL3,1,0.591056197
TMEM64,0.452086467,0.618935236
CALR,1,0.584378591
HIST1H3H,0.578962409,0.088981316
KBTBD7,1,0.397839245
GAREML,1,0.075791746
SHISA5,0.791026086,0.301184308
TTLL5,1,0.698339001
TMEM42,0.786632746,0.287122222
INPP4A,0.765139579,0.067158411
KIAA1644,0.945015645,0.174316077
GAMT,0.774795342,0.70832459
FDX1L,1,0.333202034
HSPG2,0.938763474,0.51001408
ZNF641,0.438001933,0.136322682
RBBP6,1,0.183882871
RASA1,0.977653166,0.473579301
MAML1,0.906723452,0.606694378
ACSS3,0.881476551,0.377524076
OXLD1,0.333626543,0.002280365
MORC4,0.389602022,0.214362207
PIGL,0.810774285,0.054654148
ABT1,0.940619387,1
CHD2,0.446794205,0.336895168
IFT122,1,0.414942543
HSPE1,1,0.833815401
ATP5G3,0.697919144,0.498029267
LAMB2,0.528750505,0.644783107
LYPLA1,1,0.379818549
C17orf58,1,0.815083379
PIGK,0.363817111,0.247273613
CCDC71,0.584076664,0.844587368
RBM6,1,0.129271072
MAP2K1,1,0.717953956
ARFGAP2,0.812066795,0.344813305
PURA,0.858911479,0.777789716
RPUSD4,0.857497631,0.205840798
SDK1,0.894594087,0.412164417
KIAA1161,0.934111166,0.361110164
POMZP3,0.02017691,0.062450484
RRAGB,0.927618928,0.054002281
SMIM4,1,0.292636187
C11orf83,0.744493537,0.304007658
SUMO1,0.945918578,0.344468031
C5orf22,1,0.042364419
PALD1,0.567280119,0.417074777
PAIP1,0.760419331,0.512349274
HK2,0.649743235,0.361395964
TNRC6B,0.723423549,0.953345151
SETD1A,0.25830572,0.165604081
TCEA3,0.413767456,0.69687846
SNORA21,0.882367176,0.314434426
C5orf51,0.940457452,0.565865965
DNAAF2,1,0.562304183
RPUSD2,0.796457816,0.042411276
GIT2,1,0.342189341
PPP1R16A,0.016996048,0.022412724
THAP4,0.9677338,0.692743088
GGCX,0.95713432,0.895905447
CBX1,1,0.887982484
PTPN13,1,0.786669202
C19orf44,0.653917143,0.041562639
TRAPPC2L,1,0.086033263
TEAD2,1,0.468547949
CSDC2,0.953763472,0.639639372
PARD3B,0.720497596,0.783328631
NDUFV1,0.578496548,0.716451936
SLC25A37,1,1
APOPT1,0.872224415,0.999000802
DPY19L4,0.724629402,0.075889503
RSPH9,1,0.860703633
TMTC3,0.856694466,0.665299642
JMJD7,1,0.47729406
PTPN9,0.833779715,0.109973217
ABHD17A,0.627100688,0.264704315
MIS18BP1,0.744176068,0.85242656
DAB2IP,0.554511511,0.022888525
ARHGAP8,1,0.020975708
SUN1,0.502990328,0.226030785
THBS3,0.433745166,0.444577782
SSFA2,0.602212318,0.847977573
NKRF,0.84865253,0.867156308
FLJ20021,0.73470608,0.307035208
EDIL3,0.693377266,0.677451141
KLHL18,0.910581279,1
PNRC2,0.007914004,0.042559179
MANSC1,1,0.244232133
WNT11,0.894105322,0.348938102
RTKN,0.590049791,0.947649578
C16orf59,0.334912809,1
CHEK2,0.708075028,1
KCNA6,0.923394694,0.300306837
UBE2T,0.669448607,0.577217137
CDK16,0.938775741,1
HIST1H2BK,0.49145591,0.092249362
CEP95,1,0.025471168
FAM73B,0.868247317,0.513354366
DDX23,0.908506859,0.927056973
MAP3K1,1,0.314268969
TRAPPC5,0.603112899,0.165048382
ARHGEF18,0.879303051,0.95866896
CD47,1,0.134589335
UBE2H,1,0.60202872
G6PD,0.901524307,0.649504082
TMEM130,1,0.412170707
NFRKB,1,0.777306621
UBE2G2,1,0.5767804
SPPL2A,0.770424975,0.470297819
TBRG1,0.928901508,0.791076619
SMNDC1,0.460299868,0.56394871
EIF3F,0.626505974,0.869160831
IPO9,0.614429461,0.60354463
PPT1,0.636159122,0.214164017
PPP1R12A,0.292322785,0.141767641
TRAPPC6B,1,0.214120089
ARHGEF9,0.696355531,0.64168581
C6orf226,0.914148085,0.979783807
WASL,0.804260732,0.111201174
CKS1B,0.541498389,0.109782824
NLGN1,0.717292229,0.303767197
MSMP,1,0.709705527
RPL17-C18orf32,0.930542948,0.05638287
PAPOLG,0.938343756,0.765879893
SLC50A1,0.827447901,0.739361394
HSD17B11,0.578118879,0.203411521
PRDX3,0.711631767,0.87551097
RGP1,0.875630546,0.943512202
PMS2P3,1,0.893146018
PTPRJ,0.936105017,0.947903642
PPP1R13B,0.572387164,0.498080507
ARL4C,0.81424973,0.818289638
MAN2C1,0.005690481,0.016351342
DNAJA1,0.000199488,0.900306879
C11orf54,0.867302035,0.065660564
EIF4EBP2,1,0.013194074
BNIP3,0.337813022,0.021352585
SNORA34,0.3658511,0.524914528
CCDC93,0.904775036,0.050729032
RGS16,0.924659529,0.312174662
MECR,0.835172698,0.21700087
NCAPH2,0.750231295,0.79423274
MED29,0.53273994,0.888853671
MED1,0.688007405,0.504560242
SEC61A2,0.995526982,0.554921563
DLGAP5,0.600312596,0.898786666
HDAC10,0.217769966,0.080767412
MRPS10,0.640813124,0.122836297
GSTZ1,0.853626847,0.189423394
NDST1,0.938763474,0.52268207
LINC00493,0.657497696,0.109608499
NBPF14,0.715962067,0.388539305
ERLIN1,0.575101248,0.933748407
MIEF2,0.433087826,0.180223329
TBC1D31,0.667278082,0.870229565
PSKH1,0.837601525,0.318033176
MOB1A,0.761393615,0.216968596
GADD45GIP1,0.609500533,0.882334553
SSH2,1,0.659225004
CYB561A3,0.883182246,1
MEIS3P1,0.909820634,0.353916778
C19orf24,0.906215413,0.240882514
RBM27,0.77263302,0.329325081
MYH9,1,0.05571079
GNAI1,0.866297648,0.670480259
PDPK1,0.838279627,0.595169384
C22orf29,0.554748105,0.054728723
MTIF3,0.845084657,0.131284993
CTSD,0.281935913,0.02832095
CTH,1,0.096527132
PIM3,0.735968005,0.939499435
URGCP,0.997494554,0.33340739
STAT6,0.53636493,0.631533534
HIPK1,0.666682612,0.27870821
CENPQ,0.856559108,0.512462985
RFTN1,0.51574776,0.95922263
RB1CC1,0.73470608,0.303586835
OTUD6B-AS1,0.695517931,0.005261422
PRR19,0.361413499,0.368477139
C2orf44,0.934111166,0.490651128
RELL1,0.971877745,0.141275066
EFHC1,0.922782674,1
ARID2,0.48405743,0.864422466
C9orf91,0.654303407,0.021172729
KRCC1,0.161838971,0.020942646
MSRA,0.884368001,0.049948106
C9orf72,0.613842764,0.103064888
ZNF711,0.730340781,0.008045089
EXOC1,0.663823395,0.977172464
BTBD17,0.394113501,0.13277061
WDR45,0.949700216,0.759694622
LINGO2,0.738733507,0.957438951
GTF2H5,1,0.634617525
PLEKHB2,0.874897625,0.674857401
PURB,0.6157443,0.552842366
IFT43,1,0.135098184
FAM195A,1,0.14440115
PNKP,0.64567447,0.06298532
PTGDS,0.476197456,0.538119883
BCL9L,0.64592111,0.19892645
RPSAP58,0.435126883,0.989536459
BCKDHB,1,0.688009799
PLOD1,0.785876122,0.334809694
ZDHHC6,0.582832823,0.768844278
CCNG2,0.357200659,0.190617068
IGBP1,0.410806059,0.485983564
DSE,1,0.812181653
LAMTOR1,0.240004994,2.05E-05
C17orf100,0.9441214,0.503051956
DUSP7,0.924574113,0.295420124
C19orf12,0.727343905,0.248201782
ATOX1,0.749076326,0.906686485
SLC12A2,0.997494554,0.042020224
NOL11,0.479729822,0.873152794
WDR81,0.708964891,0.322527831
TXNDC9,1,0.239498964
PIP5K1B,0.872662492,0.51380231
C1orf233,0.703846236,0.190667015
NEIL3,0.683485985,0.117147825
RNF169,0.941140553,0.728051124
ITM2B,0.687460699,0.460829583
WDFY3,1,0.66492003
U2AF1L4,0.669853999,0.285724179
RNF166,0.694890882,0.857476634
KIF7,0.318109968,0.236988342
METTL22,0.988235165,0.065920548
NEDD1,0.63596207,0.52796879
GTF2IRD2B,0.993064254,0.589264111
LHFPL2,0.705989076,0.376441125
ANKIB1,0.62055411,0.041996029
ACTA2,0.744493537,0.092724803
RAD23A,0.81424973,0.519988115
SERPING1,0.653196564,0.398025424
MED19,0.56800063,0.339204654
FAM96B,0.73818114,0.467808291
GPBP1L1,0.414895718,0.254086975
FLRT1,0.599032014,0.249986659
MDP1,0.989888468,0.848004076
APPL2,1,0.052109269
TRIM16,1,0.661672034
SHISA4,1,0.025125315
IGF1R,1,0.795110346
ASH1L,0.818058556,0.270403854
ISL1,0.841460691,0.591379656
SSU72,0.625194542,0.729858787
RPSAP9,1,0.840224766
SMG9,1,0.437399172
UQCRB,0.799043533,0.776289697
DRG2,0.554461578,0.63783719
UBAP2,0.895137209,0.98452939
ADI1,0.914148085,0.168138223
RAB30,0.463716301,0.651499243
BPHL,1,0.966291702
SH2B1,0.645873266,0.066681714
GLCE,0.53124218,0.04095221
AP1S1,1,0.193670422
TRMT5,0.859482934,0.436912753
DERL3,0.73470608,0.110707501
PPP6R1,0.543084514,0.08066547
LOC100129034,0.000376506,0.78642984
FAT1,0.904844674,0.683488142
BBC3,0.495105151,0.000149001
PINK1-AS,1,0.693507548
GPS2,0.971380675,0.340148923
NUFIP2,1,0.949529603
DYRK1A,1,0.316841639
LOC100288778,0.267857583,0.596737939
SNAP23,0.860651761,1
SETBP1,1,0.862722583
PAFAH1B2,0.759336846,0.316756066
GRN,0.424963563,0.023286227
TMEM167A,0.498337064,0.061147607
GALK2,0.89216316,0.610939613
CD59,0.971955057,0.009467304
ZNF32,2.44E-05,0.004160071
TDRP,0.959802634,0.063014882
TGFBR1,0.370204084,0.553837304
UTP23,0.266002979,0.155020552
FAM135A,0.876176151,0.716060824
B9D2,0.858911479,0.824985889
PSMB6,0.623716454,0.143458702
INTS1,0.968828904,0.230269515
SZT2,1,0.338373129
ARFIP2,1,0.179956493
MAP4K2,0.805601943,0.786957368
P2RX4,0.56702559,0.675430632
LPIN2,0.153132988,0.122399083
LENG1,0.631630725,0.594160203
IFT27,0.854346176,0.641713804
CPVL,0.823977529,0.770074741
S1PR2,0.456299317,2.61E-06
PIKFYVE,0.640813124,0.439957428
MAGI3,0.420346558,1
COX14,0.362755097,0.836090781
GPX7,0.675375054,0.646137861
MEPCE,1,0.607091722
ATF7IP,0.802103755,0.169940125
LAMP2,0.853565941,0.480672617
MTFR1,0.800490731,0.34569333
ZNF197,1,0.191717494
CC2D2A,1,0.221071002
CHD8,0.827447901,0.34207744
VEZT,0.328542557,0.962033582
FGF11,0.893105388,0.223152644
TMEM245,0.754109602,0.709033079
STK16,0.887745114,0.295041077
HIST2H2BA,1,0.391525986
SLC20A1,0.019671877,0.073605655
GPAA1,0.526942504,0.404565024
HNRNPC,0.95583033,7.80E-05
RPL15,1,0.02303807
RILPL2,0.833949798,0.135712234
AP5Z1,0.663819331,0.710576809
ITM2C,0.276730391,0.478979717
SUMO3,0.567913967,0.997649503
STOM,0.486439921,0.035707371
TMEM2,0.826295852,0.670106573
GM2A,1,0.286112705
CISD2,0.680468682,0.021744546
NCKAP1,0.316226742,0.002813662
MRPS26,0.7246654,0.124200466
DIAPH1,0.590433392,0.020023206
UBE2E2,0.782305416,0.083756597
ACYP2,0.228066937,0.519997184
RLF,0.731402252,0.169288886
UBFD1,1,0.878947151
TRIM62,0.775430518,0.668439049
MTMR14,1,0.979220182
SLC27A1,0.560368106,0.727098068
MMS19,0.520744371,0.209041241
C22orf23,0.865371483,0.484611089
MARVELD1,1,0.158076493
MED4,0.494653141,0.00672394
GSE1,1,0.009259272
S1PR3,0.595360071,0.973341576
ADK,0.923394694,0.972439198
ELFN2,0.976942974,0.970920689
LAMTOR3,1,0.638609344
CD3EAP,0.765047717,0.971988684
SDHAP3,0.455221916,0.004372705
ACOT2,1,0.364827789
CDK11A,1,0.811311273
HOOK1,0.862298566,0.617460673
DOCK11,1,1
SYPL1,0.613842764,0.940971252
PTS,0.956384958,0.103464373
RPP30,0.822739114,0.315505096
SDHAP2,1,0.924916708
CLOCK,0.917217486,0.648402906
PICK1,0.71165921,0.383828712
EHBP1L1,0.465882022,0.032425163
GNA13,1,0.399538571
GPR137,0.602452157,0.94957265
FAM198B,0.708453634,0.243522215
KLF6,1,0.297003
CEP89,0.701575631,1
TBC1D25,1,0.810927996
CNOT8,0.819408344,0.893598977
ZNF117,1,1
EFNB1,0.32332867,0.000521305
SYVN1,0.834645885,0.245709453
SRI,0.511093897,0.921989616
HP1BP3,0.907598382,0.350711814
ARMC8,0.794252993,0.086770975
KAT6A,0.002978186,6.21E-05
HMG20A,0.649905304,0.15259581
SLC16A9,1,0.947366998
ZNF483,0.697815246,0.803732677
IMMP2L,1,0.642372263
STOML1,0.814084682,0.236257254
SLC25A12,0.415098386,0.0717418
HRAS,0.665978931,0.663472642
LOC100507217,1,0.996712312
STK38L,0.746073307,0.091877879
CYBRD1,0.760529694,0.106491384
NCOR1,0.903599246,0.064030281
PITHD1,8.07E-09,0.917493837
PSMF1,0.619092101,0.553396954
FAHD2CP,0.773120565,0.786723583
TMEM123,0.950788381,0.018330323
CHSY1,0.894841967,0.172973396
MIF4GD,1,0.195664706
WDPCP,0.800847302,0.413750156
EBF4,1,0.423978245
ARID5B,0.662868644,0.37487284
EED,0.865371483,0.685332562
ALDH16A1,0.91700341,0.910538564
PLEKHO2,1,0.19057599
GPR75-ASB3,1,0.806143163
WBSCR16,0.566101425,0.648745018
RARG,0.539467386,0.705161244
AUP1,0.549675483,0.296354813
FUZ,1,0.522393178
STARD3NL,0.730269324,0.408744924
SEPT7P2,1,0.294178163
DUSP4,0.401462501,0.050848162
SNORA20,0.715962067,0.004012741
TIMM8B,0.367425737,0.495296208
RALY,0.895485051,0.661630373
ATP5E,0.845888225,0.905826346
MDFI,0.953042985,0.371268788
ARL6,1,0.944219195
KDM4A,0.53533053,0.365440041
ATP2B1,0.857497631,0.743136335
MAML2,0.645659109,0.025158287
ZNF48,0.365252041,0.008439127
APEX2,0.435126883,0.18085384
LRP2,0.528953539,0.233682466
RPS27,0.625832827,0.285637958
DDX56,0.696114669,0.019271852
CSNK2A1,1,0.379361626
ZNF652,0.49178131,0.404252214
MRPS18C,0.640041687,0.739016086
HEATR2,0.784628611,0.78452563
YIPF6,0.757617584,0.027523728
YY1,0.800712885,0.347549072
MCL1,0.815863886,0.12393922
FARS2,0.874906362,0.597969602
OST4,0.54459459,0.631352626
STOX1,0.537623765,0.135655823
ZNF236,0.662896767,0.012156252
RNF141,0.724081731,0.395407344
DYNLL2,0.889528457,0.350063485
LRP4,0.726047588,0.081405556
CUX2,0.451575429,0.017017157
ITGA1,1,0.187416874
RAB7A,0.736948665,0.211295359
A2M,0.769039617,0.778713081
KLHL21,0.606849663,0.922491545
ZNF16,0.850295084,0.754751602
LATS2,5.64E-05,0.097260859
RPS6KA4,0.643047374,0.912600161
MTMR9,1,0.239674362
PIAS3,0.647854631,0.947419269
CHAC1,0.777814295,0.892906854
TES,0.607192327,0.145875939
LDLRAD3,1,0.901940412
CCNY,1,0.485444204
NTAN1,0.522169473,0.211319244
APEH,0.78601456,0.309938891
ATP6V1B2,0.718876554,1
NAPG,0.42616176,0.208667992
EPT1,0.500551092,0.089324799
PIEZO1,0.368100359,0.270848258
GPBP1,0.819408344,0.811976745
DOLK,1,0.212349948
ZNF384,0.879684137,0.295670572
AP2A2,1,0.749587083
PSMB2,0.433682795,0.101713952
REEP4,0.307472098,0.078518821
SOAT1,0.771037211,0.62252467
EID2,0.746073307,0.812445443
FAM46B,1,0.214496577
ELAC2,0.773120565,0.000335859
TACC3,1,0.015605744
PRPF38B,0.483817408,0.316768743
ATR,1,0.350006264
DOCK7,0.187763535,0.902226809
KLHL11,0.969659592,0.314088999
TMEM160,0.385124404,0.002150216
FKBP4,1,0.835939998
ISYNA1,0.718331198,0.188304785
ZNF671,0.841460691,0.648596267
C19orf54,1,0.148178127
CDS1,0.232656319,0.421892113
DTX3,0.824274324,0.286193724
DCAF12,0.953339851,0.025316076
PRR24,1,0.560495067
RNF167,1,0.671395797
LDLRAD2,0.484441679,0.553632481
ZNF714,0.970877233,0.325868983
SPRED2,0.456299317,0.081340346
QDPR,1,0.426461047
ZNF654,0.290437291,1.66E-05
ZBTB2,0.940619387,0.515360804
ZNF92,0.747577423,0.713794625
COX18,0.881476551,0.456503114
TCEB1,0.408055551,0.105135164
CBLL1,0.481933161,0.707668639
TIAM1,0.595439449,0.475375085
ME2,0.644475155,0.498199566
MSANTD3,0.447244113,0.693070182
SLC25A13,1,1
CTAGE5,0.077684864,0.798186738
CCBL2,0.82524932,0.809618247
KCTD9,0.831294252,0.783573832
COX5A,0.776967984,0.770252719
FUCA2,1,0.377807426
MAGOH,0.466778495,0.501162084
SETD5,1,0.772780798
COL4A2,0.774010654,0.450951841
HOOK3,0.843644102,0.397685485
TOMM70A,0.715962067,0.370627237
ARPC1A,0.622090355,0.529472005
VWA5A,1,0.583379601
AGPS,0.295544969,0.763509885
TIMM50,0.660103906,0.11593325
ZNF580,0.091280511,0.232955868
PLA2G15,0.600958091,0.199005888
PATL1,1,0.994619566
GANAB,0.920488043,0.848453572
CNTN5,0.810774285,0.302839692
C18orf21,0.917806848,0.421411933
NMRK1,0.701447781,0.580003875
LMNB1,0.520744371,1
UBE2D3,1,0.902499423
ETS1,0.924574113,0.638185494
ZNF740,0.743518147,0.147552812
TSSC1,0.873390522,0.680254865
CBFA2T2,0.331689703,0.050292114
CNOT6L,1,0.153269793
FBXL20,0.431958191,0.007796253
APH1B,0.959826483,0.399611042
TGOLN2,0.956384958,0.767917396
RPS7,0.754109602,0.859650515
HINT1,0.406583652,0.659778369
ITPKC,0.927713118,0.331271003
ZNF581,0.971955057,0.980537821
JUND,1,0.358169824
EFHD2,0.827907176,0.510067959
FAM212A,0.963246298,0.889933234
TP53INP1,0.841354467,0.003059578
ITGA8,0.878686774,0.538885911
PCSK2,0.394113501,0.109920068
MANBAL,0.256205391,0.265278949
GEMIN2,1,1
MRPS16,0.839895922,0.712056389
DCTN2,0.619123141,0.211838913
NCLN,0.938775741,0.375582088
AKAP1,0.602728918,0.034964223
CCDC6,0.292278304,0.002548543
WDR60,0.757357455,0.21173231
CASP7,0.841304518,0.509239284
ANXA6,0.708075028,0.336887176
FSTL1,0.911576166,0.163213633
ATF1,1,0.682684416
SRSF12,0.504847858,0.223751848
AP1AR,0.708075028,0.113166867
SNHG6,0.462796877,0.694423095
SLC35B2,0.808666388,0.874246201
FAM109A,0.94889461,0.227519471
ING1,1,0.061473522
TMEM138,0.940619387,0.318699027
ZBTB6,0.653534293,0.261299962
PAK4,0.618246217,0.443382256
PIGM,0.81424973,0.823874248
NAT6,0.779388357,0.020294271
ERGIC3,0.5633372,0.950700502
ERMP1,0.847867209,0.413362904
SLC35D2,0.186667903,0.065040815
SCML1,0.895887903,0.063053488
ABCF2,0.25098137,0.033310747
IDH1,0.914148085,0.588218205
RNGTT,0.687114129,0.794123312
LMO4,0.190426188,0.082519874
MORC2,0.276314287,0.297184915
TTC33,0.738733507,0.082406088
RAP2C,1,0.01282884
NRCAM,0.861503886,0.6084129
BIRC2,1,0.573003416
TEX2,0.774532032,0.899715713
DGCR6,0.330203304,0.035258986
LOC100131825,0.733983032,0.885608678
SETD2,0.640813124,0.667327195
ZBTB4,0.924574113,0.432191959
GATAD1,0.618570831,0.097032022
SMO,0.928044243,0.220447833
TMEM203,0.516402035,8.58E-05
RGS8,0.660042753,0.950064837
SLC27A3,0.728571594,0.814989074
MDH1,1,0.533745714
IL27RA,0.000615835,0.873319079
PRSS8,0.810774285,0.088887286
HCFC1,0.641537633,0.212420799
RFXANK,1,0.550772569
PTGES3,1,0.83628297
ZC3H11A,0.519948063,0.955909351
LZIC,0.972779869,0.266321619
JTB,0.621475532,0.224481479
FKBP7,0.747558651,0.327723238
TCEAL3,1,0.670157812
ATAD3B,0.423182011,0.039138027
OXCT1,0.884285316,0.320370465
NEK6,0.827745552,0.117960866
CD81,0.738733507,0.713822685
GDE1,1,0.288104457
CLU,0.960164614,0.88863667
KIRREL,0.000418297,0.017904316
SLC39A14,0.842008797,0.154875974
TKT,0.602417806,0.000424715
TAF8,0.664249938,0.185513662
VIM-AS1,1,0.09268604
CYB5D1,0.531956872,0.07254219
NGEF,1,0.607116401
MOB4,1,0.676878852
RAB12,0.534399457,0.811016907
C16orf13,0.448233787,0.288657515
SNORA57,0.382124966,0.05965684
PPOX,1,0.000524451
ABCD3,1,0.381644886
TNFAIP1,0.224902762,0.075639901
KLHL26,1,0.786414124
SNAPC2,0.747558651,1
ZNF354A,0.196808665,0.031402812
MGME1,0.644741678,1
FAM189A1,0.917076887,0.388290589
SMG8,0.983177504,0.664079127
CADPS,0.589166978,0.309672442
GPR125,0.50176566,0.042020082
PPP4R2,0.927713118,0.093035282
NPRL2,1,0.256509069
C18orf32,0.615668312,0.33315091
SLX1A,1.15E-05,0.82532648
MOB1B,1,0.745480879
WASH1,0.480523578,0.026941843
GSTK1,0.438969595,0.004199647
TPM1,0.465693627,0.822466114
INIP,1,0.635511672
CBLB,1,0.785861232
PSMB3,0.833723728,0.447395352
UBXN7,1,0.121862209
TCFL5,0.911576166,0.681147
ZNF821,1,0.068803822
CROT,0.808836572,0.600806218
PSMD2,0.407076316,0.04538849
VIM,0.959826483,0.835641683
LSM14A,0.391925193,0.016031601
BCL2,1,0.520705262
RPAP3,1,0.534722589
NSUN5P2,0.77263302,0.355289192
CADM3,0.744493537,0.671296399
DLST,0.401542478,0.00451185
CREBBP,0.746073307,0.305937936
MTR,1,0.634996403
ZNF14,0.566698984,0.289995259
UBE2J2,1,0.10268012
NINL,0.617466939,0.576051825
ZNF420,0.549936543,0.637683615
CLIC4,0.499603221,0.29864443
RMI2,0.956546325,0.639945258
OSTM1,0.420346558,0.737098446
FAM20B,0.531655742,0.097165117
RASL10B,1,0.847575397
USP28,0.464828193,7.09E-05
SMPD3,1,0.821994328
MAP2K5,0.763194621,0.713073941
EIF3G,0.759336846,0.86155318
OPHN1,1,0.960136789
INO80E,1,0.313917803
CARM1,0.695036119,0.686726788
SLC19A1,0.931216457,0.833065343
CAPN2,0.982515346,0.504576567
MFF,0.413250776,0.020780332
LOC439994,0.614474718,0.082548721
FTH1,0.456266638,0.956690148
PDCD10,0.966901363,0.873116879
AP2B1,0.405626637,0.222459076
CDKN1C,1,0.675332499
LRP11,0.9677338,1
DIRC2,0.609090455,0.024231005
GALNT12,0.897184289,0.869726083
NCOA2,0.793331221,0.218395957
RABL6,0.740655561,0.185362178
NRD1,0.787180763,0.734828264
NDUFA13,0.698710098,0.047120492
PLK3,0.443866544,0.602258844
ARHGEF2,0.675130097,0.325508659
CARS2,0.854908078,0.155622137
FBXO6,1,0.522527427
CD151,0.599099042,0.070520894
ZEB1-AS1,0.971955057,0.957086213
ANKRD40,0.675757798,0.77397623
EDF1,0.889699145,0.419011002
EIF1B,0.65276586,0.844789065
RUVBL2,1,0.176158909
SHOC2,0.805601943,0.809021597
CPOX,1,0.442164433
ITGB1BP1,0.95009999,0.4072715
GCLC,0.158134974,0.009599259
BOLA2B,1,0.657057265
WDR49,0.875601365,0.182765968
CXXC1,0.590433392,0.287567118
LEMD2,1,0.368224283
FRMD8,1,0.617788508
ZDBF2,0.620824116,0.042564019
EHD1,0.737320268,0.594181465
HNRNPH1,0.749402817,0.258866082
SLC8A1,0.697784303,0.928417284
MRPL9,0.802103755,0.848044758
DENND5A,0.911576166,0.624230018
RAB18,0.987215746,0.537001867
CLYBL,0.455045577,0.005007347
DTYMK,0.907598382,0.802868549
NAPRT1,0.775617125,0.907948856
TRIM41,1,1
HMGB3,0.987328773,0.444140517
DCAF11,0.639477896,0.005692794
SREBF1,0.502104751,0.421197793
ARAP1,0.447347162,0.906161332
POLR3E,0.902728195,0.934930134
SLC25A51,0.006533055,0.840917776
EXOC7,1,0.159257222
CDK12,1,0.472968808
UBN2,0.819178228,0.062697192
C19orf53,0.431219946,0.485271513
