Short Gene name,p_value
PNRC2,0.268411532
MANSC1,1
WNT11,0.952571985
RTKN,0.845377268
C16orf59,7.93E-05
CHEK2,0.390489312
KCNA6,0.479277015
UBE2T,0.281063843
CDK16,0.828095706
HIST1H2BK,0.489552543
CEP95,0.487191197
FAM73B,0.217005177
DDX23,0.98737158
MAP3K1,0.683710093
TRAPPC5,0.562436959
ARHGEF18,0.695856856
CD47,0.068691089
UBE2H,0.519879124
G6PD,0.965858776
TMEM130,0.353428398
NFRKB,0.748185071
UBE2G2,0.633384547
SPPL2A,0.714943745
TBRG1,1
SMNDC1,0.468488528
EIF3F,0.133467523
IPO9,0.481833577
PPT1,0.256404164
PPP1R12A,0.734218251
TRAPPC6B,0.79350224
ARHGEF9,0.80549571
C6orf226,0.348264332
WASL,0.317286196
CKS1B,0.992702688
NLGN1,0.892457961
MSMP,0.868937236
RPL17-C18orf32,0.717446984
PAPOLG,0.193426376
SLC50A1,0.45022148
HSD17B11,0.626493039
PRDX3,0.933571514
RGP1,0.518699024
PMS2P3,0.687332811
PTPRJ,0.87913604
PPP1R13B,0.953777668
ARL4C,0.746052891
MAN2C1,4.95E-23
DNAJA1,0.103148142
C11orf54,0.027843555
EIF4EBP2,0.507480725
BNIP3,0.396214968
SNORA34,0.322339024
CCDC93,0.616028329
RGS16,0.141282224
MECR,0.710797035
NCAPH2,0.753421537
MED29,0.31133201
MED1,0.912716088
SEC61A2,0.918807912
DLGAP5,0.457229907
HDAC10,0.518972743
MRPS10,0.482000981
GSTZ1,0.620760525
NDST1,0.202267625
LINC00493,0.053330461
NBPF14,0.979673355
ERLIN1,0.964992942
MIEF2,0.75718805
TBC1D31,0.651339272
PSKH1,0.380918751
MOB1A,0.841538554
GADD45GIP1,0.725214348
SSH2,0.251083017
CYB561A3,0.536933504
MEIS3P1,0.563273018
C19orf24,0.631826336
RBM27,0.25226164
MYH9,0.001070224
GNAI1,0.751439856
PDPK1,0.701169209
C22orf29,0.022525907
MTIF3,0.311335665
CTSD,1
CTH,0.171872098
PIM3,0.64272616
URGCP,0.977955697
STAT6,0.483101107
HIPK1,0.113879635
CENPQ,0.071307315
RFTN1,0.583694071
RB1CC1,0.018742759
OTUD6B-AS1,0.079606469
PRR19,0.502510269
C2orf44,0.667169653
RELL1,0.97827113
EFHC1,0.9040334
ARID2,0.277510432
C9orf91,0.782206921
KRCC1,0.162370927
MSRA,0.847234736
C9orf72,1
ZNF711,0.635636495
EXOC1,0.425403048
BTBD17,1
WDR45,0.374492687
LINGO2,0.368832113
GTF2H5,0.34129439
PLEKHB2,0.181372562
PURB,0.843491594
IFT43,0.736940917
FAM195A,0.828239953
PNKP,0.543754227
PTGDS,0.776581146
BCL9L,0.263374729
RPSAP58,0.904677446
BCKDHB,0.683897629
PLOD1,0.727234688
ZDHHC6,0.948826429
CCNG2,0.730571269
IGBP1,0.749886007
DSE,0.477023008
LAMTOR1,0.695460248
C17orf100,0.745751216
DUSP7,0.872167532
C19orf12,0.821127692
ATOX1,0.381522324
SLC12A2,0.075240645
NOL11,0.445433946
WDR81,0.595060319
TXNDC9,0.20769179
PIP5K1B,0.493697897
C1orf233,0.140996523
NEIL3,0.578063492
RNF169,0.220364038
ITM2B,0.670724014
WDFY3,0.201493013
U2AF1L4,0.658709405
RNF166,0.685297469
KIF7,0.977835005
METTL22,0.109652618
NEDD1,0.371496871
GTF2IRD2B,0.854570835
LHFPL2,0.856659841
ANKIB1,0.91304872
ACTA2,1
RAD23A,1
SERPING1,0.865619883
MED19,0.845165691
FAM96B,0.670801081
GPBP1L1,0.95613669
FLRT1,0.77855738
MDP1,0.808948807
APPL2,0.122292949
TRIM16,0.000148434
SHISA4,1
IGF1R,0.894352817
ASH1L,0.519911664
ISL1,0.469999178
SSU72,0.854240188
RPSAP9,0.933098098
SMG9,0.364299636
UQCRB,0.443545238
DRG2,0.383132959
UBAP2,0.986486307
ADI1,0.769447586
RAB30,0.939492408
BPHL,0.41727445
SH2B1,0.403302161
GLCE,0.000379151
AP1S1,0.927005878
TRMT5,0.23029136
DERL3,0.617137807
PPP6R1,0.042764316
LOC100129034,4.41E-44
FAT1,0.832000001
BBC3,0.909289695
PINK1-AS,0.984154611
GPS2,0.465482629
NUFIP2,0.981668124
DYRK1A,0.108441973
LOC100288778,0.192844064
SNAP23,0.525833625
SETBP1,1
PAFAH1B2,0.039931703
GRN,0.261223287
TMEM167A,0.446708592
GALK2,0.796075119
CD59,0.980217234
ZNF32,0.999174754
TDRP,0.096826467
TGFBR1,0.696844461
UTP23,0.675828817
FAM135A,0.756685528
B9D2,1
PSMB6,0.55443545
INTS1,0.379959318
SZT2,0.361769624
ARFIP2,0.870329022
MAP4K2,0.716437538
P2RX4,0.551683627
LPIN2,0.040706695
LENG1,0.609136126
IFT27,0.405833341
CPVL,1
S1PR2,0.108541802
PIKFYVE,0.398644774
MAGI3,0.398783835
COX14,0.305745985
GPX7,0.795288833
MEPCE,0.895794874
ATF7IP,0.002187665
LAMP2,0.980718302
MTFR1,0.80696653
ZNF197,0.016123575
CC2D2A,0.281757448
CHD8,0.906207452
VEZT,0.62668831
FGF11,0.578536084
TMEM245,0.514538801
STK16,0.813779744
HIST2H2BA,0.863367994
SLC20A1,0.000237251
GPAA1,0.139517434
HNRNPC,0.264846251
RPL15,2.17E-17
RILPL2,0.31893605
AP5Z1,0.498752879
ITM2C,0.556825034
SUMO3,0.012912517
STOM,1.07E-05
TMEM2,0.553117756
GM2A,0.010257948
CISD2,0.708004014
NCKAP1,0.276127018
MRPS26,0.930091455
DIAPH1,0.746579797
UBE2E2,0.793436931
ACYP2,0.617362686
RLF,0.80279023
UBFD1,0.767802885
TRIM62,1
MTMR14,0.322229412
SLC27A1,0.808212951
MMS19,0.457012449
C22orf23,0.430507299
MARVELD1,0.995438654
MED4,0.916205376
GSE1,0.035635908
S1PR3,0.605279621
ADK,0.879376193
ELFN2,0.650799299
LAMTOR3,0.437905607
CD3EAP,0.287432034
SDHAP3,0.92427873
ACOT2,0.471283957
CDK11A,0.392656234
HOOK1,0.688949366
DOCK11,0.904677446
SYPL1,0.922031283
PTS,0.740346022
RPP30,0.203219072
SDHAP2,0.77573656
CLOCK,0.168032978
PICK1,0.318429528
EHBP1L1,0.182968624
GNA13,0.469999178
GPR137,0.445045877
FAM198B,0.794559529
KLF6,0.920705383
CEP89,0.683469622
TBC1D25,0.466206086
CNOT8,0.980877799
ZNF117,0.977390055
EFNB1,0.998002546
SYVN1,0.883742773
SRI,0.519659101
HP1BP3,0.159203141
ARMC8,0.56494513
KAT6A,0.016130868
HMG20A,0.157778168
SLC16A9,0.921864928
ZNF483,0.360343852
IMMP2L,0.898725014
STOML1,0.947713232
SLC25A12,0.181727337
HRAS,0.572669513
LOC100507217,0.373112827
STK38L,0.561494881
CYBRD1,0.386802338
NCOR1,0.757959654
PITHD1,9.41E-19
PSMF1,0.747009575
FAHD2CP,0.88410734
TMEM123,0.758470544
CHSY1,0.775003274
MIF4GD,0.514592608
WDPCP,0.940167738
EBF4,0.979374979
ARID5B,0.966893708
EED,0.863461548
ALDH16A1,0.726309161
PLEKHO2,0.066468984
GPR75-ASB3,0.558549253
WBSCR16,0.965292083
RARG,0.009915518
AUP1,0.455007419
FUZ,0.980718302
STARD3NL,0.712118035
SEPT7P2,0.307125219
DUSP4,0.393064658
SNORA20,0.560054347
TIMM8B,0.762472399
RALY,0.068552486
ATP5E,0.721465452
MDFI,1
ARL6,0.554768313
KDM4A,0.593265603
ATP2B1,0.306929253
MAML2,0.48279865
ZNF48,0.762333684
APEX2,0.857648531
LRP2,0.273586629
RPS27,0.047709239
DDX56,0.223207995
CSNK2A1,0.54677645
ZNF652,0.965994281
MRPS18C,0.540813707
HEATR2,0.816421572
YIPF6,0.223108755
YY1,0.958150621
MCL1,6.38E-05
FARS2,0.902406172
OST4,0.336811377
STOX1,0.07425358
ZNF236,0.263377516
RNF141,0.764392826
DYNLL2,0.9525442
LRP4,0.161949887
CUX2,0.057432482
ITGA1,0.455654647
RAB7A,0.563958594
A2M,1
KLHL21,0.704904964
ZNF16,0.939019559
LATS2,2.35E-16
RPS6KA4,0.920682783
MTMR9,0.711982022
PIAS3,0.128132103
CHAC1,0.942208246
TES,0.244576178
LDLRAD3,0.814359864
CCNY,0.864996725
NTAN1,0.42564378
APEH,0.169237312
ATP6V1B2,0.714243606
NAPG,0.486587985
EPT1,0.008597417
PIEZO1,0.448652394
GPBP1,0.708882485
DOLK,0.903779368
ZNF384,0.640575667
AP2A2,0.779749107
PSMB2,0.296333434
REEP4,0.000267279
SOAT1,0.97980226
EID2,0.56974783
FAM46B,1
ELAC2,0.001719231
TACC3,0.032020805
PRPF38B,0.834079144
ATR,0.806961081
DOCK7,0.373021403
KLHL11,0.504627596
TMEM160,1
FKBP4,0.705542885
ISYNA1,0.385411596
ZNF671,0.689038809
C19orf54,0.693728942
CDS1,0.467819759
DTX3,1
DCAF12,0.091257249
PRR24,0.918170978
RNF167,0.238050896
LDLRAD2,0.694978677
ZNF714,0.928819941
SPRED2,0.05599372
QDPR,0.245093484
ZNF654,0.107086811
ZBTB2,0.834160943
ZNF92,0.787930693
COX18,1
TCEB1,0.161959159
CBLL1,0.827790022
TIAM1,0.125404303
ME2,0.500440315
MSANTD3,1
SLC25A13,0.444340231
CTAGE5,0.617815784
CCBL2,0.274964737
KCTD9,0.679871624
COX5A,0.841946678
FUCA2,0.721576565
MAGOH,0.627067351
SETD5,0.90079744
COL4A2,0.294367389
HOOK3,0.89028055
TOMM70A,0.321027666
ARPC1A,0.275267217
VWA5A,0.50076967
AGPS,0.52231952
TIMM50,0.058839506
ZNF580,0.07969891
PLA2G15,0.308685817
PATL1,0.12355965
GANAB,0.79350224
CNTN5,0.998186826
C18orf21,1.17E-05
NMRK1,0.831639956
LMNB1,0.255461852
UBE2D3,0.679988575
ETS1,0.819472956
ZNF740,0.255169333
TSSC1,0.492343283
CBFA2T2,0.096580812
CNOT6L,0.618821934
FBXL20,5.45E-05
APH1B,0.005015999
TGOLN2,0.664214123
RPS7,1
HINT1,0.890890783
ITPKC,0.467602232
ZNF581,1
JUND,0.989479178
EFHD2,0.833121566
FAM212A,0.390079559
TP53INP1,0.396467677
ITGA8,0.167663029
PCSK2,0.993205727
MANBAL,0.001153985
GEMIN2,0.979531557
MRPS16,0.929442953
DCTN2,0.12296268
NCLN,0.515302141
AKAP1,0.546552903
CCDC6,0.009765074
WDR60,0.000113141
CASP7,0.359361032
ANXA6,0.83868454
FSTL1,0.544026953
ATF1,0.686276314
SRSF12,0.126782976
AP1AR,0.697722351
SNHG6,0.955276925
SLC35B2,0.321795994
FAM109A,0.576061702
ING1,1.79E-33
TMEM138,1
ZBTB6,0.790743079
PAK4,0.663110464
PIGM,0.876307967
NAT6,0.730220001
ERGIC3,0.869010117
ERMP1,0.760665319
SLC35D2,0.339721645
SCML1,0.852625872
ABCF2,0.007440961
IDH1,0.980782605
RNGTT,0.858544897
LMO4,1.11E-05
MORC2,0.418424967
TTC33,0.062028058
RAP2C,0.216182437
NRCAM,0.603150968
BIRC2,0.648271051
TEX2,0.821104817
DGCR6,0.000381614
LOC100131825,0.665675263
SETD2,0.851748938
ZBTB4,0.500099829
GATAD1,0.653729971
SMO,0.409819535
TMEM203,0.202950871
RGS8,0.806784931
SLC27A3,0.837505309
MDH1,0.79350224
IL27RA,0.000545273
PRSS8,0.403754622
HCFC1,0.57560102
RFXANK,0.09137569
PTGES3,0.261648749
ZC3H11A,0.51001785
LZIC,0.977524641
JTB,0.184351466
FKBP7,0.842624271
TCEAL3,0.798007925
ATAD3B,0.014150004
OXCT1,0.374442279
NEK6,0.493471702
CD81,0.699306442
GDE1,0.764415897
CLU,0.897079849
KIRREL,1
SLC39A14,0.411517636
TKT,0.736940917
TAF8,0.151966492
VIM-AS1,0.782087187
CYB5D1,0.382306386
NGEF,1
MOB4,0.481833577
RAB12,0.676964743
C16orf13,0.949267191
SNORA57,0.25717245
PPOX,8.22E-08
ABCD3,0.614985481
TNFAIP1,0.739929528
KLHL26,0.772046487
SNAPC2,0.594466362
ZNF354A,0.003083797
MGME1,0.510425381
FAM189A1,0.624328399
SMG8,0.253363766
CADPS,0.7295981
GPR125,0.279671116
PPP4R2,0.871487662
NPRL2,0.741237733
C18orf32,0.08144676
SLX1A,0.703045119
MOB1B,0.6283892
WASH1,0.240077126
GSTK1,6.14E-08
TPM1,0.751042439
INIP,0.397047452
CBLB,0.934614464
PSMB3,0.762707977
UBXN7,0.027809646
TCFL5,0.41594347
ZNF821,0.281757448
CROT,0.635741747
PSMD2,0.81746905
VIM,0.681064055
LSM14A,0.960273296
BCL2,0.69217569
RPAP3,0.804523933
NSUN5P2,0.636973293
CADM3,0.675224614
DLST,0.257484867
CREBBP,0.209929866
MTR,0.569917864
ZNF14,0.002731137
UBE2J2,0.842756127
NINL,0.870199328
ZNF420,0.734831899
CLIC4,0.418230863
RMI2,0.935835584
OSTM1,0.199484604
FAM20B,0.6592678
RASL10B,0.794636107
USP28,0.486885179
SMPD3,0.744807865
MAP2K5,0.32611337
EIF3G,0.843093472
OPHN1,0.712252063
INO80E,0.576575888
CARM1,0.64382599
SLC19A1,0.456954911
CAPN2,0.840437466
MFF,0.002146842
LOC439994,0.007099942
FTH1,0.376786935
PDCD10,1
AP2B1,0.988468724
CDKN1C,0.828239953
LRP11,0.191685136
DIRC2,0.418869195
GALNT12,0.70941776
NCOA2,0.814463103
RABL6,0.608947038
NRD1,0.44452216
NDUFA13,0.263384086
PLK3,0.191137197
ARHGEF2,0.932880956
CARS2,0.607028955
FBXO6,0.869607627
CD151,0.393419322
ZEB1-AS1,0.728801848
ANKRD40,0.772146955
EDF1,0.69217569
EIF1B,0.425652557
RUVBL2,0.101748647
SHOC2,0.267089109
CPOX,0.52876873
ITGB1BP1,0.390962892
GCLC,0.015880378
BOLA2B,0.906454359
WDR49,0.769341069
CXXC1,0.340839552
LEMD2,0.201419809
FRMD8,0.67948053
ZDBF2,0.578339767
EHD1,0.898456777
HNRNPH1,0.00301748
SLC8A1,0.498166729
MRPL9,1
DENND5A,0.667169653
RAB18,0.350736554
CLYBL,0.88534462
DTYMK,0.604520522
NAPRT1,0.965432534
TRIM41,0.322195306
HMGB3,0.420568244
DCAF11,0.953767545
SREBF1,0.779749107
ARAP1,0.497292489
POLR3E,0.998611473
SLC25A51,0.002942115
EXOC7,0.455044593
CDK12,0.915439093
UBN2,0.78114926
C19orf53,1
NUP50,0.466650607
SACM1L,0.983410943
HPX,0.858462064
RNF216,0.991865996
SDK2,0.040850943
AGPAT2,0.869537467
UAP1L1,0.307807975
TMUB2,0.993554275
MBD3,0.575147966
NR1H2,0.031024096
TRIM2,0.95674049
FBXO30,0.212739132
TMEM192,0.901435087
ANKRD37,0.948826429
SAV1,4.69E-06
TFE3,4.49E-06
ZFHX4,0.998284542
EMC8,0.061863987
RAPGEF1,0.085711578
TRIP12,0.360522558
NXN,0.008352147
FASTKD1,0.112780121
VEZF1,0.545159383
SNCA,0.163116093
DEDD,0.884468583
EIF1AX,0.085121252
SNORA12,1
PIP4K2C,0.947981017
NBPF25P,0.313229314
SMPD2,0.31414007
EPHX1,0.31058209
TAMM41,0.101778424
NEURL1B,0.221125275
HSD17B14,0.098104259
LARP4,0.803748953
ZNF12,0.655390756
MEIS3,0.253683375
PTEN,0.529761133
PCYOX1L,0.430401311
LEPROT,0.023633517
SNORD116-5,0.601054587
RAB4B,0.605946974
C11orf31,0.326807856
SSTR2,0.517908874
COQ7,0.973173998
ZNF576,0.492606174
PIH1D1,0.390361353
PRX,1
CTBS,0.628848899
ZMYM6,1
INPPL1,0.843039881
LASP1,0.71479031
DANCR,0.563958594
ST7,0.968796444
CASD1,0.909280294
DALRD3,7.74E-05
REV3L,0.517198176
TAF9,0.934279829
BTBD3,0.720274844
NELFA,0.582855601
CYB5A,0.664725856
KAT6B,0.840803842
ZFAND3,0.468813257
CDIPT,0.680991309
NFATC4,0.715549433
UBP1,0.877832446
PFDN2,0.67948053
TMEM167B,0.941497924
ZMAT3,0.867665103
ZFP91,0.393149762
TMEM25,0.695230194
BSG,0.283922504
WDR83,0.036334675
POLI,0.997598123
KIAA0556,1.57E-08
REXO4,0.795139332
KLHDC10,1
ZBTB3,0.658144737
JUP,0.504593857
POLDIP2,0.030928388
APRT,0.103586988
RSRC2,0.350962497
THADA,0.270634024
ILK,0.543372085
EEF1E1,0.184187559
GRK5,0.911556129
CORO1B,0.838566725
PIK3R1,0.110281552
DDX26B,0.07166346
SLC19A2,0.775653543
MANEA,0.77678388
MRPL33,0.64274242
AAMP,0.225618112
TLK1,0.225712356
GNPTAB,0.304229312
ABCA1,0.609933707
HSPH1,0.318236838
ZNF668,1
GSTM2,0.819299127
PITPNA,0.028092562
CACFD1,0.620760525
LSM12,0.343620412
RIC8B,0.046383153
CCDC97,0.686046491
C14orf142,0.7808309
UST,0.791648086
MKL2,0.529777595
DNALI1,0.943075214
UHMK1,0.389438805
SLC35F5,0.411517636
NT5DC2,0.059114124
YWHAZ,0.867585264
IFNGR2,0.296257411
ARID4A,0.838352347
LZTFL1,0.580109336
CCNT2,0.72710837
KCTD10,0.335573881
TSTA3,0.774437776
PDZRN3,0.963207111
LRP6,1
CNNM3,0.052217931
CHD3,0.825227341
NFE2L1,0.580785844
ZNF543,0.644331737
HOXB8,1
CTU2,0.067241289
SF3A1,1
STX8,0.905881035
CCDC124,0.978902778
SDHAF1,0.728656803
WDR55,0.469922546
TRIM68,0.197761649
SLC7A1,0.990413811
ZNF79,0.180762644
HERC3,1
HADH,0.786394584
C20orf112,0.65281846
HSPBP1,0.543374854
IGF2BP1,0.55020205
MYCBP2,0.680865022
SLC35C1,0.882983986
HN1L,1
CTSZ,0.193339962
SLC38A7,1
VPS54,0.555793913
QTRT1,0.699306442
FDX1,0.9525442
NDUFC2,0.826884815
MAPKBP1,0.764595431
DYNC1LI2,0.547670259
RRP1B,0.979673355
FAM156A,0.781883449
CETN2,0.178744028
COA6,0.742779617
PCDHAC2,0.596476557
FBXO22,0.948243849
PMS2CL,0.649023441
C8orf82,0.206990291
ATPAF1,0.862070912
ZNF443,0.458076075
DECR1,0.340839552
LINC00632,0.424683007
UNC5B,0.698174078
CCDC113,0.290812141
VKORC1L1,0.858204767
ALDOA,1
POLR2A,0.125155889
SLC25A1,0.411184042
CSRNP2,0.897940526
ZNF318,0.944596466
NEK11,0.956228082
RNF112,0.340241599
ZNF25,0.135167044
PEMT,0.599560578
COL27A1,0.382764622
ADCK2,0.609933707
FAM115A,0.61633726
ZKSCAN2,0.294395953
WDR7,0.83868454
MPHOSPH6,0.684039053
ZNF574,0.118483848
GPATCH2L,0.39642832
HIST1H2AL,1
ESYT1,0.047131174
MKLN1,0.887964792
NPTX1,0.981818825
MED11,0.721628062
PRPF8,0.931826102
DDX20,0.914613672
STX10,0.995960212
HDAC2,0.744110354
RBMXL1,1
TMEM150A,0.069092482
PEX1,0.754850747
RPS6KB1,0.07811168
CNTNAP1,0.515836775
MXD1,0.469999178
DENND5B,0.011961905
PSMA1,0.228252059
KDM1B,0.958009298
PPP2R5E,0.012045157
PARP16,0.977955697
LACTB,0.712234819
SCAMP4,0.866582488
ACOX3,0.677128739
HELZ2,0.087114878
SMARCA1,0.748185071
ZNF490,0.473588929
ZDHHC17,0.922342788
LYSMD1,0.831261584
ZNF398,0.168511188
APH1A,0.736120397
MXRA7,0.967074326
IMMP1L,0.209354864
TMED10,0.748240025
SRGAP2D,0.666036763
PSENEN,0.640357622
POM121,0.781883449
CELF2,0.361666105
EFR3A,0.317616746
ZSCAN21,0.547503713
RPS9,0.99298682
N4BP2L2,0.881706392
SNORA7B,0.773731043
PIK3CB,0.421915964
ZNF598,0.777776508
TRIOBP,0.981618871
AGPAT6,0.668290338
DNAJB6,0.908413289
TMEM194A,0.881706392
FANCC,0.719030705
APITD1,0.860377681
ACAD10,0.393506992
ABHD13,0.807360051
ILKAP,1.55E-130
LPCAT3,0.977935781
COMMD1,0.679871624
PPP1R8,0.428161306
CHGB,0.775107136
NIT1,0.768760704
RPAIN,0.827866338
CAPN10,0.62556183
GTF2A2,0.937246724
SPATA13,0.290839758
ZC3H3,0.188754314
ZNF473,0.904677446
ATF5,0.897855825
CCT2,0.67536924
C1orf159,0.41118495
LIPA,0.84692569
NDUFB9,0.443044973
PIGO,0.569710678
CAMLG,0.575101788
ST3GAL2,0.403898778
KIF3A,0.050156809
AVL9,0.000740162
SCARB1,0.149633394
PHB2,0.834752193
FAU,0.894997335
ITGB5,0.595308319
CTSC,0.140318972
ING2,0.447283666
TRMT13,0.7058715
ZNF138,0.744110354
CDC42EP1,0.069969362
DNAJB12,0.477429467
TERF2,0.128684425
MRPS6,1
LITAF,0.994846838
ASAP3,0.48125202
ZBTB11,0.151330208
DCAF7,0.942539474
CHTF8,0.651410802
MBD2,0.794728413
ZMYND11,0.757421423
NSG1,0.544478506
PRMT7,0.841704315
ODF2,5.33E-05
VAC14,0.772377346
CNN3,0.852943177
TMEM184B,0.806961081
PPIL2,0.840602365
CDT1,0.687070103
EGFL6,0.658612002
ALS2,0.918592507
TWIST1,0.368921196
ASPSCR1,0.867687093
TLN1,0.081100362
TBC1D22A,0.612949601
ASPM,0.733703339
BCAR1,0.864289257
USMG5,0.054924131
VPS18,0.12435933
UBA52,0.71242919
ATIC,0.613585585
SNORA37,1
ROGDI,0.487028742
KLHDC2,0.288691602
TBC1D10B,0.980782605
ANTXR1,0.875151154
VASN,0.315604741
ACOT8,0.804001234
THBS1,0.035361181
CDK17,0.035713106
PDZD11,0.88854743
BCL2L2-PABPN1,0.235103798
SIKE1,0.401809402
ROR1,0.992845948
LOC100506710,0.581197928
SNHG3,0.836052889
CEP104,0.000187973
CDCA7,0.921730904
CX3CL1,0.877379687
EEF2K,0.06241185
CSRP1,0.033899512
IFT88,0.391200621
ST8SIA4,0.900451069
FAM84B,0.529371834
ACTR6,1.48E-09
XPO5,0.376987101
C2orf81,0.806651488
LTBP3,0.210170323
KIAA1958,0.902723936
NELFCD,1
FPGS,0.556249797
MKL1,0.735901375
BAIAP2,0.766901788
PLOD3,8.07E-26
STK39,0.102047594
NAGK,0.545480387
C22orf39,0.544204806
GPSM2,0.840045361
SELT,1
SIX5,0.913933396
ZFP36L1,1
TXNL4A,0.665517203
RRAS2,0.962336336
PHAX,0.378482762
ARHGEF40,1
CNOT3,0.486702857
IFRD1,0.765886713
MFAP3,0.582192009
RNH1,0.342986182
SLC39A6,0.851212853
NFIA,0.573088726
MYL12B,0.348587568
SCMH1,0.629759626
TRUB2,0.858778392
TRAPPC3,0.476572735
GAPVD1,0.601338021
ZNF35,0.116308661
NAALAD2,0.583076031
SPATA24,0.072890865
CADPS2,0.772380466
LPHN2,0.896489038
MED21,0.937723429
ZBTB7A,0.300978943
PDRG1,1
SPR,0.798025027
CASC4,0.569920069
COX4I1,0.905444269
CEP192,0.479533178
ANLN,0.510739861
KCTD11,0.037600677
CLDN12,0.677128799
FAM3A,0.366288812
CNPY4,0.53747123
RAB26,0.688552851
PPIA,0.159380607
PDZD8,0.949528884
AFF2,0.214430548
GEMIN6,0.128102797
GPALPP1,1
PECR,0.272539284
SMG7,0.404126779
ACP2,1
CCDC22,1
BANF1,0.224045997
NDUFA12,0.781745383
EFS,9.97E-10
LCOR,0.826753767
ORC4,0.648562487
IFT46,0.600672349
C17orf85,0.222348929
NAE1,0.150590632
BCAS3,0.371368438
CNKSR3,0.549113993
FAM50A,0.898935025
FIBP,1
HNRNPUL2-BSCL2,0.073122782
HIST1H4D,0.163642844
CDC42SE2,0.864410669
TAF5,0.920416168
FAM160A2,0.717523641
CCNA2,0.292035415
KMT2A,0.459910056
APOC1,0.457190349
ZNF512,0.592738154
DPCD,0.030669465
SLC41A1,0.831148012
MRPS17,0.284826421
IDE,0.095810568
KIF15,0.437146794
APP,0.621233117
SLC25A10,0.75021065
HEBP2,0.427421291
CA9,0.370415302
SLC4A2,2.39E-10
HYOU1,0.577714136
RPL13,0.498297619
ANAPC4,0.438585752
TAF5L,0.70043238
PDCD7,0.002077951
LOC100133050,0.899998374
CLPTM1,0.178744028
PXK,0.691372318
POLR2M,0.544722889
PPP2R3C,0.98737158
TUG1,0.079749811
DCTPP1,0.130969061
UHRF2,0.774424493
PCNP,0.547747806
HIST1H2BG,0.613019791
HDHD3,0.164730552
KCTD2,0.789961047
PNISR,0.773731043
SLC25A44,0.847405254
ACTN4,0.981612528
RAB21,0.837975647
LRTOMT,0.280131266
HIST2H2AB,7.55E-50
LOC100507002,0.943077221
PIGS,0.947981017
DVL3,0.404581065
PRDX4,0.980638162
BCL10,0.650414562
NDST4,0.002477027
UBE3D,0.565973521
YBX1,0.064212421
PEX5,0.701420496
ZNF10,0.565496012
TAOK3,0.443114996
TMEM219,0.742510311
FUT11,0.865534139
SHC1,0.887417193
BZW2,0.274429828
MTRNR2L1,0.843587437
ZIK1,0.644777053
NSMCE2,0.408650465
FAM65B,0.814359864
CAMK1,0.858926315
MAPK1,0.925159522
CNTNAP2,0.003794918
HS1BP3,0.970509944
AGTRAP,0.689188986
ZNF22,0.960251743
DNAH14,0.544502213
ASXL1,0.867734122
ADORA2B,0.898703019
ST18,0.846775369
ATE1,0.497024444
PHC3,0.811823711
MPV17,0.267327184
LMAN2,0.085671
RPAP1,0.300045699
MYCBP,0.677714885
NDST3,0.544478506
TMEM133,0.266201615
FBXL15,0.805849946
WDR83OS,0.659587697
SPEN,0.542222625
DCTD,0.057396515
LYRM5,1
TTC30B,0.866375347
KLHDC8B,0.978361557
EPC2,0.619836378
OPTN,0.622765355
BCOR,0.337973882
ANKLE2,0.558597138
METTL7A,0.833121566
IPO4,0.011555682
RIMKLB,0.032673777
PREB,0.820306997
KIAA1191,0.798914639
RNF103,1.52E-198
ETV3,0.330372143
WIPI2,0.926790263
TMEM128,0.492343283
ROMO1,0.704359769
HTRA3,0.777679924
SUPT7L,0.954364709
LIN37,0.338052417
FAM172A,0.474276441
NPLOC4,0.746394186
EHD3,0.100126305
PTPMT1,0.840437466
ABL1,0.509138904
SDC1,0.806961081
TERC,0.696844461
PSMD3,0.937980585
KIAA0922,0.548764955
KIAA0391,0.804866276
IRF2,0.416757025
NMU,0.39113604
KNSTRN,0.97747819
PGK1,0.146741761
ACSL1,0.712384222
RNF217,0.97980226
ACAT2,0.693473668
DESI2,0.511597507
SYS1-DBNDD2,4.60E-05
NFATC3,0.04321498
LOC595101,0.081295426
GPR19,0.646512332
KIFAP3,0.576550509
OSBPL1A,0.007644982
PISD,0.965317758
RNF168,0.79350224
HMGN4,0.568029668
TM9SF4,0.660998303
KCTD1,0.837470309
ATP6V0E1,0.000600455
NBPF10,0.436219798
TMEM60,1
SGTB,0.760263343
POLR3A,0.273215882
ARHGEF25,0.615026857
TRIM65,0.947921713
PRCP,0.515917494
NBPF3,0.970509944
C1RL,0.481004464
HIST1H2AM,0.343949125
CAPRIN1,0.462051767
SOD1,0.189345031
SBF2,0.327729142
MRPL1,0.673921928
C3orf58,0.55862755
ABHD3,0.030916008
HSPBAP1,0.994813891
MEA1,0.530049663
MTG2,0.712234819
DCTN3,0.501395097
SLC25A40,0.675465353
PLAC9,0.410582078
DTWD1,0.638924514
INPP5B,0.846775369
DBT,0.042008239
MED13,0.137199459
MLH1,0.902316096
PROCR,1
SDF2,0.586316983
RBBP9,0.845231968
CHMP1B,0.201289686
NELL1,0.048191408
NELFB,0.719073367
PPP3R1,1.56E-05
CBX6,0.189127027
TUBGCP2,0.515410288
LSM4,0.642256255
MMACHC,0.041833731
ZNF609,0.787969348
SERBP1,0.37818448
MRPL32,0.546823873
TRAM1L1,0.819400494
FAM161B,0.04732304
SUPT5H,0.661453351
